RecordID,MeasurementUnitID,CowKey,Branch,BranchValue,TrainingBackground,SHAPValue
MEAS_R000073,MEAS_UNIT_000073,C026,HierarchicalResidualPredicted,38.6506070754701,38.90851605759101,-0.22251871460691955
MEAS_R000073,MEAS_UNIT_000073,C026,SourceMemoryPredicted,38.490461636992,38.90793133003213,0.013919585028392707
MEAS_R000074,MEAS_UNIT_000074,C026,BatchSessionPredicted,38.6601439778913,38.91963385621659,-0.09945062648885761
MEAS_R000074,MEAS_UNIT_000074,C026,HierarchicalResidualPredicted,38.6595259608747,38.921054421858756,-0.12259337393798547
MEAS_R000074,MEAS_UNIT_000074,C026,SourceMemoryPredicted,38.5957862850849,38.91331205663165,-0.05522170129582752
MEAS_R000075,MEAS_UNIT_000075,C026,BatchSessionPredicted,38.601605512003,38.90580928065268,-0.113868290340702
MEAS_R000075,MEAS_UNIT_000075,C026,HierarchicalResidualPredicted,38.6099022346889,38.90089801334441,-0.18080337486552514
MEAS_R000075,MEAS_UNIT_000075,C026,SourceMemoryPredicted,38.4473811687014,38.904804190806296,-0.010688585113733308
MEAS_R000076,MEAS_UNIT_000076,C026,BatchSessionPredicted,38.6311813983037,38.923435689968294,-0.11183851413527222
MEAS_R000076,MEAS_UNIT_000076,C026,HierarchicalResidualPredicted,38.8447556852832,38.91811283222445,-0.040010169767473264
MEAS_R000076,MEAS_UNIT_000076,C026,SourceMemoryPredicted,38.8379438006459,38.91842568784033,-0.007572547475626012
MEAS_R000077,MEAS_UNIT_000077,C026,BatchSessionPredicted,38.7235730200744,38.92476700373594,-0.08165048353829485
MEAS_R000077,MEAS_UNIT_000077,C026,HierarchicalResidualPredicted,38.8070033644156,38.92119432332485,-0.058501903007753514
MEAS_R000077,MEAS_UNIT_000077,C026,SourceMemoryPredicted,38.9575847562148,38.925013228009604,0.003464508270025717
MEAS_R000078,MEAS_UNIT_000078,C026,BatchSessionPredicted,38.7213453955356,38.92039043710456,-0.08987293065113043
MEAS_R000078,MEAS_UNIT_000078,C026,HierarchicalResidualPredicted,38.6635962471283,38.92023963878839,-0.12143902195474085
MEAS_R000078,MEAS_UNIT_000078,C026,SourceMemoryPredicted,38.7811474683671,38.91499800662478,-0.013347388754503184
MEAS_R000079,MEAS_UNIT_000079,C026,BatchSessionPredicted,38.8051892168318,38.91088053589295,-0.018595744459158195
MEAS_R000079,MEAS_UNIT_000079,C026,HierarchicalResidualPredicted,38.7520269859456,38.90851605759101,-0.13501564306217972
MEAS_R000079,MEAS_UNIT_000079,C026,SourceMemoryPredicted,38.7659059922712,38.90793133003213,0.0047355144531639175
MEAS_R000080,MEAS_UNIT_000080,C016,BatchSessionPredicted,38.635996555875,38.9095405009044,-0.08385567653443157
MEAS_R000080,MEAS_UNIT_000080,C016,HierarchicalResidualPredicted,38.693654179001,38.913415213232696,-0.13523081554754557
MEAS_R000080,MEAS_UNIT_000080,C016,SourceMemoryPredicted,38.5129497394831,38.91067586592566,-0.04492295135245524
MEAS_R000081,MEAS_UNIT_000081,C016,BatchSessionPredicted,38.5051095528987,38.928613198614045,-0.11346187867414308
MEAS_R000081,MEAS_UNIT_000081,C016,HierarchicalResidualPredicted,38.7179251267064,38.9235325259989,-0.1476619969602961
MEAS_R000081,MEAS_UNIT_000081,C016,SourceMemoryPredicted,38.23248355758,38.92843408225918,-0.019577809317527027
MEAS_R000082,MEAS_UNIT_000082,C016,BatchSessionPredicted,38.6843771706818,38.92454922151011,-0.03260991796999378
MEAS_R000082,MEAS_UNIT_000082,C016,HierarchicalResidualPredicted,38.5559219468065,38.91914496603078,-0.3054636469049445
MEAS_R000082,MEAS_UNIT_000082,C016,SourceMemoryPredicted,38.653501051296,38.92838345064699,-0.011608691046004175
MEAS_R000083,MEAS_UNIT_000083,C016,BatchSessionPredicted,38.5910277038824,38.919374341900465,0.017747893092248942
MEAS_R000083,MEAS_UNIT_000083,C016,HierarchicalResidualPredicted,38.5543748513709,38.91719913820587,-0.4146328545636687
MEAS_R000083,MEAS_UNIT_000083,C016,SourceMemoryPredicted,38.3857313630428,38.91877341083054,0.03488506831442393
MEAS_R000084,MEAS_UNIT_000084,C016,BatchSessionPredicted,38.6137894875997,38.91963385621659,-0.11721618686378743
MEAS_R000084,MEAS_UNIT_000084,C016,HierarchicalResidualPredicted,38.4854252540893,38.921054421858756,-0.20420435030935605
MEAS_R000084,MEAS_UNIT_000084,C016,SourceMemoryPredicted,38.3960074847286,38.91331205663165,-0.0899657322599089
MEAS_R000085,MEAS_UNIT_000085,C016,BatchSessionPredicted,38.5441942302275,38.92039043710456,-0.16986032581056404
MEAS_R000085,MEAS_UNIT_000085,C016,HierarchicalResidualPredicted,38.4267449630343,38.92023963878839,-0.23351277574612606
MEAS_R000085,MEAS_UNIT_000085,C016,SourceMemoryPredicted,38.4401300963218,38.91499800662478,-0.04735316486849393
MEAS_R000086,MEAS_UNIT_000086,C016,BatchSessionPredicted,38.6641307660625,38.90580928065268,-0.09046409711036668
MEAS_R000086,MEAS_UNIT_000086,C016,HierarchicalResidualPredicted,38.7178371627542,38.90089801334441,-0.11374054890207295
MEAS_R000086,MEAS_UNIT_000086,C016,SourceMemoryPredicted,39.03589450745,38.904804190806296,0.0030631820859930246
MEAS_R000087,MEAS_UNIT_000087,C016,BatchSessionPredicted,38.9415967191984,38.919374341900465,-0.0012011707472323707
MEAS_R000087,MEAS_UNIT_000087,C016,HierarchicalResidualPredicted,38.9024334174616,38.91719913820587,-0.0168741541402717
MEAS_R000087,MEAS_UNIT_000087,C016,SourceMemoryPredicted,39.2236452244305,38.91877341083054,-0.019952411050341814
MEAS_R000088,MEAS_UNIT_000088,C016,BatchSessionPredicted,38.720397423635,38.921753924942365,-0.07983024639807626
MEAS_R000088,MEAS_UNIT_000088,C016,HierarchicalResidualPredicted,38.6431890691788,38.919739064340945,-0.11606183045323915
MEAS_R000088,MEAS_UNIT_000088,C016,SourceMemoryPredicted,38.5797320270916,38.9152778636396,-0.06749530236497404
MEAS_R000089,MEAS_UNIT_000089,C022,BatchSessionPredicted,38.2908970300431,38.91088053589295,-0.10908232526652795
MEAS_R000089,MEAS_UNIT_000089,C022,HierarchicalResidualPredicted,38.491809132989,38.90851605759101,-0.35952640527568663
MEAS_R000089,MEAS_UNIT_000089,C022,SourceMemoryPredicted,38.6776251253421,38.90793133003213,0.007679040783545393
MEAS_R000090,MEAS_UNIT_000090,C022,BatchSessionPredicted,38.3136919759154,38.919374341900465,0.03273852884332588
MEAS_R000090,MEAS_UNIT_000090,C022,HierarchicalResidualPredicted,38.3525421361519,38.91719913820587,-0.6452857570626035
MEAS_R000090,MEAS_UNIT_000090,C022,SourceMemoryPredicted,38.7676714887076,38.91877341083054,0.00988890256889936
MEAS_R000091,MEAS_UNIT_000091,C022,BatchSessionPredicted,38.5698163947787,38.916625986095134,-0.14836879319908353
MEAS_R000091,MEAS_UNIT_000091,C022,HierarchicalResidualPredicted,38.4471421739071,38.91892984065513,-0.3062270036578933
MEAS_R000091,MEAS_UNIT_000091,C022,SourceMemoryPredicted,38.7944815105248,38.92006475110401,0.00625405379234919
MEAS_R000092,MEAS_UNIT_000092,C022,BatchSessionPredicted,38.4453818726508,38.9095405009044,-0.14228915133660405
MEAS_R000092,MEAS_UNIT_000092,C022,HierarchicalResidualPredicted,38.6072702442823,38.913415213232696,-0.18838750905809815
MEAS_R000092,MEAS_UNIT_000092,C022,SourceMemoryPredicted,38.4454413054813,38.91067586592566,-0.05254799254265478
MEAS_R000093,MEAS_UNIT_000093,C022,BatchSessionPredicted,38.3716576256032,38.90511905160711,-0.16923233714022193
MEAS_R000093,MEAS_UNIT_000093,C022,HierarchicalResidualPredicted,38.5452597621177,38.911342637284754,-0.22246064636771246
MEAS_R000093,MEAS_UNIT_000093,C022,SourceMemoryPredicted,38.271387384099,38.899685525987074,-0.07233760479246618
MEAS_R000094,MEAS_UNIT_000094,C022,BatchSessionPredicted,38.3833954863362,38.92000149398395,-0.09765728904243309
MEAS_R000094,MEAS_UNIT_000094,C022,HierarchicalResidualPredicted,38.5533023722375,38.91956090984111,-0.3025595536017178
MEAS_R000094,MEAS_UNIT_000094,C022,SourceMemoryPredicted,38.6083866358487,38.91548331691603,-8.540009469067674e-06
MEAS_R000095,MEAS_UNIT_000095,C022,BatchSessionPredicted,38.4759637501484,38.917546296420596,-0.091832871839677
MEAS_R000095,MEAS_UNIT_000095,C022,HierarchicalResidualPredicted,38.5230041293197,38.913102133868996,-0.3284904884201326
MEAS_R000095,MEAS_UNIT_000095,C022,SourceMemoryPredicted,38.4306683481352,38.922194363762976,0.012106967085577893
MEAS_R000096,MEAS_UNIT_000096,C022,BatchSessionPredicted,38.3004300001247,38.923435689968294,-0.23840892208314396
MEAS_R000096,MEAS_UNIT_000096,C022,HierarchicalResidualPredicted,38.4567201557867,38.91811283222445,-0.25165099902980903
MEAS_R000096,MEAS_UNIT_000096,C022,SourceMemoryPredicted,38.3203963703182,38.91842568784033,-0.05626862834133392
MEAS_R000097,MEAS_UNIT_000097,C022,BatchSessionPredicted,38.3692625339699,38.92476700373594,-0.22544018334257643
MEAS_R000097,MEAS_UNIT_000097,C022,HierarchicalResidualPredicted,38.4106322389643,38.92119432332485,-0.2615693380982587
MEAS_R000097,MEAS_UNIT_000097,C022,SourceMemoryPredicted,38.3306244968851,38.925013228009604,-0.06322284486063608
MEAS_R000098,MEAS_UNIT_000098,C022,BatchSessionPredicted,38.6666045514351,38.92231078269489,-0.10926477659948125
MEAS_R000098,MEAS_UNIT_000098,C022,HierarchicalResidualPredicted,38.6205418165559,38.92583767657172,-0.12876212894946534
MEAS_R000098,MEAS_UNIT_000098,C022,SourceMemoryPredicted,38.5036523565349,38.93218175521054,-0.06653871121394514
MEAS_R000099,MEAS_UNIT_000099,C022,BatchSessionPredicted,38.4378234685512,38.90511905160711,-0.14824225295583837
MEAS_R000099,MEAS_UNIT_000099,C022,HierarchicalResidualPredicted,38.4026044962857,38.911342637284754,-0.3091491663654428
MEAS_R000099,MEAS_UNIT_000099,C022,SourceMemoryPredicted,38.8088993855093,38.899685525987074,-0.010452445284621725
MEAS_R000100,MEAS_UNIT_000100,C022,BatchSessionPredicted,38.5803851581019,38.919374341900465,0.018323147237934437
MEAS_R000100,MEAS_UNIT_000100,C022,HierarchicalResidualPredicted,38.4695266961429,38.91719913820587,-0.5115966854955533
MEAS_R000100,MEAS_UNIT_000100,C022,SourceMemoryPredicted,38.6524895099569,38.91877341083054,0.017427015582656726
MEAS_R000101,MEAS_UNIT_000101,C022,BatchSessionPredicted,38.5248165904231,38.923435689968294,-0.15254170450382462
MEAS_R000101,MEAS_UNIT_000101,C022,HierarchicalResidualPredicted,38.4845980932776,38.91811283222445,-0.23644592279270965
MEAS_R000101,MEAS_UNIT_000101,C022,SourceMemoryPredicted,38.1134735421747,38.91842568784033,-0.07573801449181014
MEAS_R000102,MEAS_UNIT_000102,C022,BatchSessionPredicted,38.3879019260697,38.92231078269489,-0.2283560476577135
MEAS_R000102,MEAS_UNIT_000102,C022,HierarchicalResidualPredicted,38.3871863039511,38.92583767657172,-0.22718256807212947
MEAS_R000102,MEAS_UNIT_000102,C022,SourceMemoryPredicted,38.3291853120323,38.93218175521054,-0.09362859659027084
MEAS_R000103,MEAS_UNIT_000103,C014,BatchSessionPredicted,38.2691524096404,38.9315971341168,-0.2757377815248264
MEAS_R000103,MEAS_UNIT_000103,C014,HierarchicalResidualPredicted,38.4212108273699,38.93603031743349,-0.3085407448632982
MEAS_R000103,MEAS_UNIT_000103,C014,SourceMemoryPredicted,38.4110776020065,38.93632230805884,0.0006709594244665103
MEAS_R000104,MEAS_UNIT_000104,C014,BatchSessionPredicted,38.2487710625834,38.92231078269489,-0.2878074839485972
MEAS_R000104,MEAS_UNIT_000104,C014,HierarchicalResidualPredicted,38.2568869235691,38.92583767657172,-0.2821378682125018
MEAS_R000104,MEAS_UNIT_000104,C014,SourceMemoryPredicted,38.1944890524381,38.93218175521054,-0.11454318388914803
MEAS_R000105,MEAS_UNIT_000105,C014,BatchSessionPredicted,38.4811124687156,38.919374341900465,0.023689065064420943
MEAS_R000105,MEAS_UNIT_000105,C014,HierarchicalResidualPredicted,38.3484942034928,38.91719913820587,-0.649911703931168
MEAS_R000105,MEAS_UNIT_000105,C014,SourceMemoryPredicted,38.4526585993974,38.91877341083054,0.03050499882081507
MEAS_R000106,MEAS_UNIT_000106,C014,BatchSessionPredicted,38.161478775191,38.90511905160711,-0.23590830720828213
MEAS_R000106,MEAS_UNIT_000106,C014,HierarchicalResidualPredicted,38.1342322653789,38.911342637284754,-0.472233167296729
MEAS_R000106,MEAS_UNIT_000106,C014,SourceMemoryPredicted,38.1682853065453,38.899685525987074,-0.08420801605446601
MEAS_R000107,MEAS_UNIT_000107,C014,BatchSessionPredicted,38.1986200787229,38.92454922151011,-0.09856471523924841
MEAS_R000107,MEAS_UNIT_000107,C014,HierarchicalResidualPredicted,38.0779335601526,38.91914496603078,-0.707442783792618
MEAS_R000107,MEAS_UNIT_000107,C014,SourceMemoryPredicted,38.1138743062679,38.92838345064699,-0.034397928108771354
MEAS_R000108,MEAS_UNIT_000108,C014,BatchSessionPredicted,38.1894160856119,38.916625986095134,-0.31110804902358313
MEAS_R000108,MEAS_UNIT_000108,C014,HierarchicalResidualPredicted,38.1838832123831,38.91892984065513,-0.47710260862922804
MEAS_R000108,MEAS_UNIT_000108,C014,SourceMemoryPredicted,38.1432268963866,38.92006475110401,0.03868657719714933
MEAS_R000109,MEAS_UNIT_000109,C014,BatchSessionPredicted,38.2021062252739,38.91725581397288,-0.27470056362231027
MEAS_R000109,MEAS_UNIT_000109,C014,HierarchicalResidualPredicted,38.066776493004,38.92277423766374,-0.47815109984593723
MEAS_R000109,MEAS_UNIT_000109,C014,SourceMemoryPredicted,38.2525130908337,38.92019929896373,-0.03423742058906533
MEAS_R000110,MEAS_UNIT_000110,C014,BatchSessionPredicted,38.2341697838579,38.91963385621659,-0.26270709235995493
MEAS_R000110,MEAS_UNIT_000110,C014,HierarchicalResidualPredicted,38.1280097732921,38.921054421858756,-0.37174546428114624
MEAS_R000110,MEAS_UNIT_000110,C014,SourceMemoryPredicted,38.1837877196792,38.91331205663165,-0.126873402517795
MEAS_R000111,MEAS_UNIT_000111,C014,BatchSessionPredicted,38.238559244267,38.92476700373594,-0.278483453375147
MEAS_R000111,MEAS_UNIT_000111,C014,HierarchicalResidualPredicted,38.1286809509429,38.92119432332485,-0.40601761195720676
MEAS_R000111,MEAS_UNIT_000111,C014,SourceMemoryPredicted,37.975915283791,38.925013228009604,-0.1009519005707946
MEAS_R000112,MEAS_UNIT_000112,C014,BatchSessionPredicted,38.3478328373622,38.921753924942365,-0.2275380309903142
MEAS_R000112,MEAS_UNIT_000112,C014,HierarchicalResidualPredicted,38.4270433043653,38.919739064340945,-0.20677336018681391
MEAS_R000112,MEAS_UNIT_000112,C014,SourceMemoryPredicted,38.6731462403071,38.9152778636396,-0.04870496173363048
MEAS_R000113,MEAS_UNIT_000113,C014,BatchSessionPredicted,38.4320258936082,38.921753924942365,-0.19415866463518644
MEAS_R000113,MEAS_UNIT_000113,C014,HierarchicalResidualPredicted,38.4264430617505,38.919739064340945,-0.20702526854988965
MEAS_R000113,MEAS_UNIT_000113,C014,SourceMemoryPredicted,38.581482489537,38.9152778636396,-0.067143195501583
MEAS_R000114,MEAS_UNIT_000114,C014,BatchSessionPredicted,38.5193026367089,38.917546296420596,-0.0828199829726173
MEAS_R000114,MEAS_UNIT_000114,C014,HierarchicalResidualPredicted,38.3859884210896,38.913102133868996,-0.4438675382713301
MEAS_R000114,MEAS_UNIT_000114,C014,SourceMemoryPredicted,38.6579892779408,38.922194363762976,0.006507737487314822
MEAS_R000115,MEAS_UNIT_000115,C014,BatchSessionPredicted,38.697059201007,38.91226411074174,-0.009909807278109877
MEAS_R000115,MEAS_UNIT_000115,C014,HierarchicalResidualPredicted,38.582124120012,38.910023197180905,-0.31969733204815376
MEAS_R000115,MEAS_UNIT_000115,C014,SourceMemoryPredicted,38.5995369150391,38.92490491115891,-0.0010522532122119194
MEAS_R000116,MEAS_UNIT_000116,C023,BatchSessionPredicted,39.0604371816123,38.916625986095134,0.061523942998251806
MEAS_R000116,MEAS_UNIT_000116,C023,HierarchicalResidualPredicted,38.9288692001778,38.91892984065513,0.00645141977933677
MEAS_R000116,MEAS_UNIT_000116,C023,SourceMemoryPredicted,38.820173151476,38.92006475110401,0.004974608352165709
MEAS_R000117,MEAS_UNIT_000117,C023,BatchSessionPredicted,39.1219549368132,38.91725581397288,0.0786282552710752
MEAS_R000117,MEAS_UNIT_000117,C023,HierarchicalResidualPredicted,39.174504176401,38.92277423766374,0.1406136264053104
MEAS_R000117,MEAS_UNIT_000117,C023,SourceMemoryPredicted,39.5067037096369,38.92019929896373,0.03007460381995597
MEAS_R000118,MEAS_UNIT_000118,C023,BatchSessionPredicted,38.9471754684058,38.93646600346175,0.005145845840474931
MEAS_R000118,MEAS_UNIT_000118,C023,HierarchicalResidualPredicted,38.6192831017776,38.93105451492091,-0.11991535835963438
MEAS_R000118,MEAS_UNIT_000118,C023,SourceMemoryPredicted,38.8992301595266,38.937439481702484,-0.005822121682484629
MEAS_R000119,MEAS_UNIT_000119,C023,BatchSessionPredicted,38.9269170215752,38.92039043710456,0.00294688714119771
MEAS_R000119,MEAS_UNIT_000119,C023,HierarchicalResidualPredicted,38.9431596823347,38.92023963878839,0.010845351027432218
MEAS_R000119,MEAS_UNIT_000119,C023,SourceMemoryPredicted,38.8774958598158,38.91499800662478,-0.003739661708526181
MEAS_R000120,MEAS_UNIT_000120,C023,BatchSessionPredicted,38.9397130871992,38.923435689968294,0.006228958726065942
MEAS_R000120,MEAS_UNIT_000120,C023,HierarchicalResidualPredicted,38.914407036745,38.91811283222445,-0.002021200556985364
MEAS_R000120,MEAS_UNIT_000120,C023,SourceMemoryPredicted,39.0892136588793,38.91842568784033,0.016069454433070632
MEAS_R000121,MEAS_UNIT_000121,C023,BatchSessionPredicted,38.983839231669,38.92231078269489,0.026291468137271172
MEAS_R000121,MEAS_UNIT_000121,C023,HierarchicalResidualPredicted,38.96655825217,38.92583767657172,0.017174382927469985
MEAS_R000121,MEAS_UNIT_000121,C023,SourceMemoryPredicted,38.7094044628577,38.93218175521054,-0.0345911248252782
MEAS_R000122,MEAS_UNIT_000122,C023,BatchSessionPredicted,38.9292710428146,38.91088053589295,0.003235697786981711
MEAS_R000122,MEAS_UNIT_000122,C023,HierarchicalResidualPredicted,38.9541195152891,38.90851605759101,0.039345751765455454
MEAS_R000122,MEAS_UNIT_000122,C023,SourceMemoryPredicted,38.8932510690106,38.90793133003213,0.0004894801824775119
MEAS_R000123,MEAS_UNIT_000123,C023,BatchSessionPredicted,38.9953441032614,38.91088053589295,0.014860850719290135
MEAS_R000123,MEAS_UNIT_000123,C023,HierarchicalResidualPredicted,38.9729099510801,38.90851605759101,0.05555776417670353
MEAS_R000123,MEAS_UNIT_000123,C023,SourceMemoryPredicted,38.9179535494932,38.90793133003213,-0.0003341682960161114
MEAS_R000124,MEAS_UNIT_000124,C023,BatchSessionPredicted,38.9011364170968,38.91226411074174,-0.0005124107047887462
MEAS_R000124,MEAS_UNIT_000124,C023,HierarchicalResidualPredicted,38.9244208562425,38.910023197180905,0.014037530173832479
MEAS_R000124,MEAS_UNIT_000124,C023,SourceMemoryPredicted,38.6082207150326,38.92490491115891,-0.0010241694530643234
MEAS_R000125,MEAS_UNIT_000125,C023,BatchSessionPredicted,38.900467797215,38.90580928065268,-0.0019994018799697607
MEAS_R000125,MEAS_UNIT_000125,C023,HierarchicalResidualPredicted,38.9730451857709,38.90089801334441,0.04482694670686943
MEAS_R000125,MEAS_UNIT_000125,C023,SourceMemoryPredicted,38.6565446129243,38.904804190806296,-0.0058010714377263965
MEAS_R000126,MEAS_UNIT_000126,C023,BatchSessionPredicted,39.0360543671303,38.919374341900465,-0.006306824477569574
MEAS_R000126,MEAS_UNIT_000126,C023,HierarchicalResidualPredicted,39.2152041089335,38.91719913820587,0.34055782969997117
MEAS_R000126,MEAS_UNIT_000126,C023,SourceMemoryPredicted,39.2943280528844,38.91877341083054,-0.02457826619536229
MEAS_R000127,MEAS_UNIT_000127,C023,BatchSessionPredicted,39.1253168881868,38.9359144952343,0.06738560433870677
MEAS_R000127,MEAS_UNIT_000127,C023,HierarchicalResidualPredicted,39.0162303642613,38.932575796117895,0.05203721120752671
MEAS_R000127,MEAS_UNIT_000127,C023,SourceMemoryPredicted,39.4266024697921,38.94647468193295,0.018333811892999673
MEAS_R000128,MEAS_UNIT_000128,C023,BatchSessionPredicted,39.2364030261416,38.917546296420596,0.06631043152153558
MEAS_R000128,MEAS_UNIT_000128,C023,HierarchicalResidualPredicted,39.0742802175091,38.913102133868996,0.1357235022997095
MEAS_R000128,MEAS_UNIT_000128,C023,SourceMemoryPredicted,39.4055132779029,38.922194363762976,-0.01190481479979389
MEAS_R000129,MEAS_UNIT_000129,C023,BatchSessionPredicted,39.238514860907,38.9334396377332,0.11892037118600553
MEAS_R000129,MEAS_UNIT_000129,C023,HierarchicalResidualPredicted,39.0817402515975,38.93500167297057,0.06202293822741738
MEAS_R000129,MEAS_UNIT_000129,C023,SourceMemoryPredicted,39.1762459660256,38.939620077178816,0.04576886648931165
MEAS_R000130,MEAS_UNIT_000130,C011,BatchSessionPredicted,38.1871133549049,38.923435689968294,-0.2817724092572533
MEAS_R000130,MEAS_UNIT_000130,C011,HierarchicalResidualPredicted,38.2360950956659,38.91811283222445,-0.3719834612159532
MEAS_R000130,MEAS_UNIT_000130,C011,SourceMemoryPredicted,38.5920013312263,38.91842568784033,-0.030713294926706193
MEAS_R000131,MEAS_UNIT_000131,C011,BatchSessionPredicted,38.1087986535548,38.93646600346175,-0.3976901378422221
MEAS_R000131,MEAS_UNIT_000131,C011,HierarchicalResidualPredicted,38.1210903719098,38.93105451492091,-0.3115331822388243
MEAS_R000131,MEAS_UNIT_000131,C011,SourceMemoryPredicted,38.1618159979757,38.937439481702484,-0.11818514553237734
MEAS_R000132,MEAS_UNIT_000132,C011,BatchSessionPredicted,38.1468237885191,38.9359144952343,-0.2807427790175582
MEAS_R000132,MEAS_UNIT_000132,C011,HierarchicalResidualPredicted,38.1784848604386,38.932575796117895,-0.46908124876525287
MEAS_R000132,MEAS_UNIT_000132,C011,SourceMemoryPredicted,38.0452965514444,38.94647468193295,-0.03441173525934077
MEAS_R000133,MEAS_UNIT_000133,C011,BatchSessionPredicted,38.1149805435455,38.93646600346175,-0.39471976975557094
MEAS_R000133,MEAS_UNIT_000133,C011,HierarchicalResidualPredicted,38.124269540611,38.93105451492091,-0.31031039163641877
MEAS_R000133,MEAS_UNIT_000133,C011,SourceMemoryPredicted,38.0117410899202,38.937439481702484,-0.14105271623056595
MEAS_R000134,MEAS_UNIT_000134,C011,BatchSessionPredicted,38.1685875651547,38.92231078269489,-0.3220703640135363
MEAS_R000134,MEAS_UNIT_000134,C011,HierarchicalResidualPredicted,38.1596141668304,38.92583767657172,-0.32316380038796305
MEAS_R000134,MEAS_UNIT_000134,C011,SourceMemoryPredicted,38.0022088807388,38.93218175521054,-0.14439895307653017
MEAS_R000135,MEAS_UNIT_000135,C011,BatchSessionPredicted,38.3755468398584,38.928613198614045,-0.14817333624103324
MEAS_R000135,MEAS_UNIT_000135,C011,HierarchicalResidualPredicted,38.3137953941195,38.9235325259989,-0.43789767695115306
MEAS_R000135,MEAS_UNIT_000135,C011,SourceMemoryPredicted,38.7497087716958,38.92843408225918,-0.005027728159323712
MEAS_R000136,MEAS_UNIT_000136,C011,BatchSessionPredicted,38.2354535778621,38.9334396377332,-0.2720796545160294
MEAS_R000136,MEAS_UNIT_000136,C011,HierarchicalResidualPredicted,38.2215122792335,38.93500167297057,-0.3015751481836302
MEAS_R000136,MEAS_UNIT_000136,C011,SourceMemoryPredicted,38.2537242189796,38.939620077178816,-0.1326679684648497
MEAS_R000137,MEAS_UNIT_000137,C011,BatchSessionPredicted,38.4215835275103,38.91088053589295,-0.08608883126200667
MEAS_R000137,MEAS_UNIT_000137,C011,HierarchicalResidualPredicted,38.4539874309561,38.90851605759101,-0.39215821379742866
MEAS_R000137,MEAS_UNIT_000137,C011,SourceMemoryPredicted,38.6964063150059,38.90793133003213,0.007052824387916931
MEAS_R000138,MEAS_UNIT_000138,C011,BatchSessionPredicted,38.3845117041027,38.928613198614045,-0.14577153793420022
MEAS_R000138,MEAS_UNIT_000138,C011,HierarchicalResidualPredicted,38.4499332725814,38.9235325259989,-0.34012692033055497
MEAS_R000138,MEAS_UNIT_000138,C011,SourceMemoryPredicted,38.0136703164682,38.92843408225918,-0.025733252497358784
MEAS_R000139,MEAS_UNIT_000139,C004,BatchSessionPredicted,37.6030352685107,38.917546296420596,-0.27336977825994463
MEAS_R000139,MEAS_UNIT_000139,C004,HierarchicalResidualPredicted,37.9466329452956,38.913102133868996,-0.813836349058708
MEAS_R000139,MEAS_UNIT_000139,C004,SourceMemoryPredicted,38.5590920251727,38.922194363762976,0.008943713907786035
MEAS_R000140,MEAS_UNIT_000140,C004,BatchSessionPredicted,37.5382720530647,38.91725581397288,-0.5296900429414046
MEAS_R000140,MEAS_UNIT_000140,C004,HierarchicalResidualPredicted,37.5913037551129,38.92277423766374,-0.7437450386007188
MEAS_R000140,MEAS_UNIT_000140,C004,SourceMemoryPredicted,38.2814406305811,38.92019929896373,-0.032754082558596735
MEAS_R000141,MEAS_UNIT_000141,C004,BatchSessionPredicted,37.6200407608019,38.92089816784743,0.46040913079574886
MEAS_R000141,MEAS_UNIT_000141,C004,HierarchicalResidualPredicted,37.6208853319985,38.919110684540954,-1.863677895754988
MEAS_R000141,MEAS_UNIT_000141,C004,SourceMemoryPredicted,37.772980511931,38.91452660443727,0.051755232079731484
MEAS_R000142,MEAS_UNIT_000142,C004,BatchSessionPredicted,37.5897495901943,38.90580928065268,-0.4926219934881281
MEAS_R000142,MEAS_UNIT_000142,C004,HierarchicalResidualPredicted,37.7382720567507,38.90089801334441,-0.7223702612787847
MEAS_R000142,MEAS_UNIT_000142,C004,SourceMemoryPredicted,37.9084310797419,38.904804190806296,-0.02328220987575209
MEAS_R000143,MEAS_UNIT_000143,C004,BatchSessionPredicted,37.6183014298928,38.928613198614045,-0.3510487723826584
MEAS_R000143,MEAS_UNIT_000143,C004,HierarchicalResidualPredicted,37.6649581644166,38.9235325259989,-0.9038760482052733
MEAS_R000143,MEAS_UNIT_000143,C004,SourceMemoryPredicted,37.512,38.92843408225918,-0.03984575826866398
MEAS_R000144,MEAS_UNIT_000144,C004,BatchSessionPredicted,37.5434050283788,38.91725581397288,-0.5277183838170426
MEAS_R000144,MEAS_UNIT_000144,C004,HierarchicalResidualPredicted,37.5972032206428,38.92277423766374,-0.7404496608392432
MEAS_R000144,MEAS_UNIT_000144,C004,SourceMemoryPredicted,37.5164223018954,38.92019929896373,-0.07198247152129833
MEAS_R000145,MEAS_UNIT_000145,C004,BatchSessionPredicted,37.6380262420499,38.91088053589295,-0.22395096770769649
MEAS_R000145,MEAS_UNIT_000145,C004,HierarchicalResidualPredicted,37.7061051726651,38.90851605759101,-1.0374160773417689
MEAS_R000145,MEAS_UNIT_000145,C004,SourceMemoryPredicted,37.7072578999983,38.90793133003213,0.0400337465912321
MEAS_R000146,MEAS_UNIT_000146,C004,BatchSessionPredicted,37.5953827010212,38.9095405009044,-0.40285882171642856
MEAS_R000146,MEAS_UNIT_000146,C004,HierarchicalResidualPredicted,37.6050441602005,38.913415213232696,-0.8051112662393314
MEAS_R000146,MEAS_UNIT_000146,C004,SourceMemoryPredicted,37.8405879371834,38.91067586592566,-0.12086585408836671
