RecordID,CowKey,Seed,FoldID,BaseValue,SHAPSum,UnclippedPredicted,ClipAdjustment,Predicted,SavedPredicted
MEAS_R000211,C010,20260523,1,38.920347394886576,-0.19376320451072623,38.72658419037585,0.0,38.72658419037585,38.72658419037585
MEAS_R000215,C010,20260523,1,38.920347394886576,-0.22570678548844203,38.694640609398135,0.0,38.694640609398135,38.694640609398135
MEAS_R000226,C019,20260523,1,38.920347394886576,0.496903166730043,39.41725056161662,7.105427357601002e-15,39.417250561616626,39.41725056161663
MEAS_R000230,C019,20260523,1,38.920347394886576,0.5722273278650243,39.4925747227516,7.105427357601002e-15,39.492574722751606,39.492574722751606
MEAS_R000233,C019,20260523,1,38.920347394886576,0.6322404458011076,39.552587840687686,0.0,39.552587840687686,39.552587840687686
MEAS_R000243,C005,20260523,1,38.920347394886576,-1.1370942388610228,37.78325315602555,7.105427357601002e-15,37.78325315602556,37.78325315602556
MEAS_R000245,C005,20260523,1,38.920347394886576,-0.9559251963281026,37.964422198558474,7.105427357601002e-15,37.96442219855848,37.96442219855848
MEAS_R000247,C005,20260523,1,38.920347394886576,-0.7716392760728483,38.14870811881373,0.0,38.14870811881373,38.14870811881373
MEAS_R000254,C017,20260523,1,38.920347394886576,0.2431499061514808,39.163497301038056,7.105427357601002e-15,39.16349730103806,39.16349730103806
MEAS_R000255,C017,20260523,1,38.920347394886576,0.16037849697742607,39.080725891864006,0.0,39.080725891864006,39.080725891864006
MEAS_R000263,C017,20260523,1,38.920347394886576,0.4412831227155644,39.361630517602144,0.0,39.361630517602144,39.361630517602144
MEAS_R000272,C020,20260523,1,38.920347394886576,0.24422265587762249,39.1645700507642,7.105427357601002e-15,39.164570050764205,39.164570050764205
MEAS_R000275,C020,20260523,1,38.920347394886576,1.0889330926988592,40.009280487585436,7.105427357601002e-15,40.00928048758544,40.00928048758544
MEAS_R000279,C020,20260523,1,38.920347394886576,1.1304236796135287,40.050771074500105,7.105427357601002e-15,40.05077107450011,40.05077107450011
MEAS_R000285,C009,20260523,1,38.920347394886576,0.6893533248829445,39.60970071976952,7.105427357601002e-15,39.60970071976953,39.60970071976953
MEAS_R000287,C009,20260523,1,38.920347394886576,0.7083166665632908,39.62866406144987,0.0,39.62866406144987,39.62866406144987
MEAS_R000288,C009,20260523,1,38.920347394886576,0.780109347986954,39.70045674287353,7.105427357601002e-15,39.700456742873534,39.700456742873534
MEAS_R000291,C009,20260523,1,38.920347394886576,1.4758463993709792,40.396193794257556,7.105427357601002e-15,40.39619379425756,40.39619379425756
MEAS_R000296,C012,20260523,1,38.920347394886576,0.25231373334607055,39.17266112823265,7.105427357601002e-15,39.172661128232654,39.172661128232654
MEAS_R000297,C012,20260523,1,38.920347394886576,0.6064070798709396,39.52675447475752,0.0,39.52675447475752,39.52675447475752
MEAS_R000307,C006,20260523,1,38.920347394886576,0.40554271164539624,39.32589010653197,7.105427357601002e-15,39.32589010653198,39.32589010653198
MEAS_R000310,C006,20260523,1,38.920347394886576,0.008886699343194082,38.92923409422977,0.0,38.92923409422977,38.92923409422977
MEAS_R000321,C015,20260523,1,38.920347394886576,-0.3284809196893371,38.591866475197236,7.105427357601002e-15,38.59186647519724,38.59186647519724
MEAS_R000323,C015,20260523,1,38.920347394886576,-0.32651602456253004,38.59383137032405,7.105427357601002e-15,38.593831370324054,38.59383137032405
MEAS_R000324,C015,20260523,1,38.920347394886576,-0.07953689311852244,38.840810501768054,7.105427357601002e-15,38.84081050176806,38.84081050176806
MEAS_R000335,C015,20260523,1,38.920347394886576,-0.17644241528536433,38.74390497960121,7.105427357601002e-15,38.74390497960122,38.74390497960122
MEAS_R000340,C007,20260523,1,38.920347394886576,0.5464467043203673,39.46679409920694,7.105427357601002e-15,39.46679409920695,39.46679409920695
MEAS_R000342,C007,20260523,1,38.920347394886576,0.5766594208117993,39.49700681569838,0.0,39.49700681569838,39.49700681569838
MEAS_R000350,C007,20260523,1,38.920347394886576,0.5902603545066559,39.51060774939323,7.105427357601002e-15,39.51060774939324,39.51060774939324
MEAS_R000354,C007,20260523,1,38.920347394886576,1.3938093066411779,40.31415670152776,7.105427357601002e-15,40.314156701527764,40.31415670152776
MEAS_R000362,C013,20260523,1,38.920347394886576,0.17967413488567663,39.100021529772256,0.0,39.100021529772256,39.100021529772256
MEAS_R000365,C013,20260523,1,38.920347394886576,0.200062441453291,39.12040983633987,7.105427357601002e-15,39.120409836339874,39.120409836339874
MEAS_R000368,C024,20260523,1,38.920347394886576,-0.6137754776408326,38.30657191724574,7.105427357601002e-15,38.30657191724575,38.30657191724575
MEAS_R000369,C024,20260523,1,38.920347394886576,-0.5689296156848311,38.351417779201746,7.105427357601002e-15,38.35141777920175,38.35141777920175
MEAS_R000376,C024,20260523,1,38.920347394886576,0.016025546238705373,38.936372941125285,0.0,38.936372941125285,38.936372941125285
MEAS_R000382,C024,20260523,1,38.920347394886576,1.3804681800074536,40.30081557489403,7.105427357601002e-15,40.30081557489404,40.30081557489404
MEAS_R000386,C001,20260523,1,38.920347394886576,-0.6389876932302859,38.28135970165629,7.105427357601002e-15,38.2813597016563,38.2813597016563
MEAS_R000390,C002,20260523,1,38.920347394886576,0.043650395582184386,38.96399779046876,7.105427357601002e-15,38.96399779046877,38.96399779046877
MEAS_R000396,C003,20260523,1,38.920347394886576,-0.3491336419512184,38.57121375293536,7.105427357601002e-15,38.571213752935364,38.57121375293536
MEAS_R000398,C004,20260523,1,38.920347394886576,-1.1380546458605878,37.78229274902599,0.0,37.78229274902599,37.78229274902599
MEAS_R000399,C004,20260523,1,38.920347394886576,-1.1826273649184755,37.7377200299681,0.0,37.7377200299681,37.7377200299681
MEAS_R000404,C005,20260523,1,38.920347394886576,-1.0429635357174234,37.87738385916915,7.105427357601002e-15,37.87738385916916,37.87738385916916
MEAS_R000408,C006,20260523,1,38.920347394886576,0.4461483624930359,39.36649575737961,7.105427357601002e-15,39.36649575737962,39.36649575737962
MEAS_R000416,C009,20260523,1,38.920347394886576,1.4663566442328992,40.38670403911948,0.0,40.38670403911948,40.38670403911948
MEAS_R000419,C009,20260523,1,38.920347394886576,0.7433549787482885,39.66370237363486,7.105427357601002e-15,39.66370237363487,39.66370237363487
MEAS_R000421,C009,20260523,1,38.920347394886576,0.7503573088642619,39.670704703750836,7.105427357601002e-15,39.67070470375084,39.67070470375084
MEAS_R000422,C009,20260523,1,38.920347394886576,0.7062555829107164,39.62660297779729,7.105427357601002e-15,39.6266029777973,39.6266029777973
MEAS_R000424,C010,20260523,1,38.920347394886576,-0.28871959945774006,38.631627795428834,7.105427357601002e-15,38.63162779542884,38.63162779542884
MEAS_R000425,C010,20260523,1,38.920347394886576,-0.1989156164296063,38.72143177845697,7.105427357601002e-15,38.721431778456974,38.721431778456974
MEAS_R000433,C011,20260523,1,38.920347394886576,-0.817892154636426,38.10245524025015,0.0,38.10245524025015,38.10245524025015
MEAS_R000440,C013,20260523,1,38.920347394886576,0.19488250666205864,39.11522990154864,0.0,39.11522990154864,39.11522990154864
MEAS_R000443,C013,20260523,1,38.920347394886576,0.18153806415527834,39.10188545904185,7.105427357601002e-15,39.10188545904186,39.10188545904186
MEAS_R000457,C016,20260523,1,38.920347394886576,-0.39375688240067297,38.5265905124859,7.105427357601002e-15,38.52659051248591,38.52659051248591
MEAS_R000458,C017,20260523,1,38.920347394886576,0.13815493108030438,39.05850232596688,7.105427357601002e-15,39.058502325966884,39.05850232596688
MEAS_R000464,C018,20260523,1,38.920347394886576,-0.1504604576268029,38.76988693725978,0.0,38.76988693725978,38.76988693725978
MEAS_R000468,C019,20260523,1,38.920347394886576,0.5953490009792136,39.51569639586579,7.105427357601002e-15,39.515696395865795,39.5156963958658
MEAS_R000473,C021,20260523,1,38.920347394886576,-0.5892689862489549,38.33107840863762,7.105427357601002e-15,38.33107840863763,38.33107840863763
MEAS_R000477,C021,20260523,1,38.920347394886576,-0.6725707906311038,38.24777660425547,7.105427357601002e-15,38.24777660425548,38.24777660425548
MEAS_R000478,C021,20260523,1,38.920347394886576,-0.6844145892791681,38.235932805607405,7.105427357601002e-15,38.23593280560741,38.23593280560741
MEAS_R000479,C022,20260523,1,38.920347394886576,-0.4703814738695571,38.44996592101702,7.105427357601002e-15,38.449965921017025,38.44996592101703
MEAS_R000485,C024,20260523,1,38.920347394886576,0.08591322540366012,39.006260620290234,7.105427357601002e-15,39.00626062029024,39.00626062029024
MEAS_R000487,C025,20260523,1,38.920347394886576,0.4521479526471993,39.37249534753378,7.105427357601002e-15,39.372495347533786,39.372495347533786
MEAS_R000488,C025,20260523,1,38.920347394886576,0.43910863164576447,39.35945602653234,0.0,39.35945602653234,39.35945602653234
MEAS_R000489,C025,20260523,1,38.920347394886576,0.4543841366623895,39.37473153154897,7.105427357601002e-15,39.374731531548974,39.374731531548974
MEAS_R000495,C026,20260523,1,38.920347394886576,-0.23348587017276243,38.68686152471381,7.105427357601002e-15,38.68686152471382,38.68686152471382
MEAS_R000500,C026,20260523,1,38.920347394886576,-0.2880152199880087,38.632332174898565,7.105427357601002e-15,38.63233217489857,38.63233217489857
MEAS_R000502,C026,20260523,1,38.920347394886576,-0.23622991771612456,38.68411747717045,7.105427357601002e-15,38.68411747717046,38.68411747717046
MEAS_R000504,C027,20260523,1,38.920347394886576,0.07089278252040632,38.99124017740698,7.105427357601002e-15,38.991240177406986,38.991240177406986
MEAS_R000509,C028,20260523,1,38.920347394886576,1.3714686366946958,40.29181603158127,7.105427357601002e-15,40.29181603158128,40.29181603158128
MEAS_R000512,C028,20260523,1,38.920347394886576,1.2191820201580978,40.13952941504468,0.0,40.13952941504468,40.13952941504468
MEAS_R000516,C029,20260523,1,38.920347394886576,-0.6044152585737628,38.31593213631281,7.105427357601002e-15,38.31593213631282,38.31593213631282
MEAS_R000519,C030,20260523,1,38.920347394886576,1.1767228020788747,40.097070196965454,7.105427357601002e-15,40.09707019696546,40.09707019696546
MEAS_R000007,C021,20260523,2,38.90954773814833,-0.7052148321834717,38.20433290596486,0.0,38.20433290596486,38.20433290596486
MEAS_R000011,C003,20260523,2,38.90954773814833,-0.3939016134460417,38.51564612470229,7.105427357601002e-15,38.5156461247023,38.5156461247023
MEAS_R000019,C003,20260523,2,38.90954773814833,-0.36189559418891726,38.54765214395942,7.105427357601002e-15,38.547652143959425,38.54765214395943
MEAS_R000024,C002,20260523,2,38.90954773814833,0.1879148311806717,39.097462569329004,7.105427357601002e-15,39.09746256932901,39.09746256932901
MEAS_R000027,C002,20260523,2,38.90954773814833,0.07321428746938002,38.98276202561772,0.0,38.98276202561772,38.98276202561772
MEAS_R000034,C002,20260523,2,38.90954773814833,0.3335890870189987,39.24313682516733,0.0,39.24313682516733,39.24313682516733
MEAS_R000038,C029,20260523,2,38.90954773814833,-0.6660003165395667,38.24354742160877,7.105427357601002e-15,38.243547421608774,38.24354742160877
MEAS_R000040,C029,20260523,2,38.90954773814833,-0.6465187452056598,38.26302899294267,0.0,38.26302899294267,38.26302899294267
MEAS_R000044,C029,20260523,2,38.90954773814833,-0.4965228293551049,38.413024908793226,7.105427357601002e-15,38.41302490879323,38.41302490879323
MEAS_R000047,C001,20260523,2,38.90954773814833,-0.610589266256227,38.29895847189211,0.0,38.29895847189211,38.29895847189211
MEAS_R000053,C001,20260523,2,38.90954773814833,-0.6732170463448168,38.236330691803516,7.105427357601002e-15,38.23633069180352,38.23633069180352
MEAS_R000058,C001,20260523,2,38.90954773814833,-0.6285469726006448,38.28100076554769,0.0,38.28100076554769,38.28100076554769
MEAS_R000059,C001,20260523,2,38.90954773814833,-0.6571320804562052,38.252415657692126,7.105427357601002e-15,38.25241565769213,38.25241565769213
MEAS_R000062,C027,20260523,2,38.90954773814833,-0.03400173100619633,38.875546007142134,7.105427357601002e-15,38.87554600714214,38.87554600714214
MEAS_R000067,C027,20260523,2,38.90954773814833,-0.2689704208153457,38.64057731733299,0.0,38.64057731733299,38.64057731733299
MEAS_R000069,C027,20260523,2,38.90954773814833,-0.2613686892567855,38.64817904889155,0.0,38.64817904889155,38.64817904889155
MEAS_R000070,C027,20260523,2,38.90954773814833,-0.017165932635954097,38.89238180551238,0.0,38.89238180551238,38.89238180551238
MEAS_R000074,C026,20260523,2,38.90954773814833,-0.3218660969347919,38.58768164121354,0.0,38.58768164121354,38.58768164121354
MEAS_R000076,C026,20260523,2,38.90954773814833,-0.10901534331538179,38.80053239483295,7.105427357601002e-15,38.800532394832956,38.80053239483296
MEAS_R000080,C016,20260523,2,38.90954773814833,-0.29829773754271743,38.611250000605615,7.105427357601002e-15,38.61125000060562,38.61125000060562
MEAS_R000085,C016,20260523,2,38.90954773814833,-0.4667768730200733,38.44277086512826,7.105427357601002e-15,38.44277086512827,38.44277086512827
MEAS_R000088,C016,20260523,2,38.90954773814833,-0.30150242639361713,38.608045311754715,7.105427357601002e-15,38.60804531175472,38.60804531175472
MEAS_R000093,C022,20260523,2,38.90954773814833,-0.6931784649613353,38.216369273187,0.0,38.216369273187,38.216369273187
MEAS_R000095,C022,20260523,2,38.90954773814833,-0.6808722484022235,38.22867548974611,0.0,38.22867548974611,38.22867548974611
MEAS_R000097,C022,20260523,2,38.90954773814833,-0.6589073069256833,38.25064043122265,0.0,38.25064043122265,38.25064043122265
MEAS_R000102,C022,20260523,2,38.90954773814833,-0.6357699515804941,38.27377778656784,7.105427357601002e-15,38.27377778656785,38.27377778656785
MEAS_R000105,C014,20260523,2,38.90954773814833,-0.6309953310435431,38.27855240710479,7.105427357601002e-15,38.2785524071048,38.2785524071048
MEAS_R000108,C014,20260523,2,38.90954773814833,-0.7721590600978797,38.137388678050456,0.0,38.137388678050456,38.137388678050456
MEAS_R000112,C014,20260523,2,38.90954773814833,-0.5197530571367754,38.38979468101156,0.0,38.38979468101156,38.38979468101156
MEAS_R000113,C014,20260523,2,38.90954773814833,-0.5207741083645119,38.38877362978382,7.105427357601002e-15,38.38877362978383,38.38877362978383
MEAS_R000122,C023,20260523,2,38.90954773814833,-0.02878328928064725,38.88076444886769,7.105427357601002e-15,38.880764448867694,38.880764448867694
MEAS_R000127,C023,20260523,2,38.90954773814833,0.13775662743923317,39.047304365587564,7.105427357601002e-15,39.04730436558757,39.04730436558757
MEAS_R000132,C011,20260523,2,38.90954773814833,-0.7842357630421518,38.12531197510618,7.105427357601002e-15,38.125311975106186,38.125311975106186
MEAS_R000134,C011,20260523,2,38.90954773814833,-0.7743633412704138,38.13518439687792,7.105427357601002e-15,38.135184396877925,38.135184396877925
MEAS_R000141,C004,20260523,2,38.90954773814833,-1.3399485087726815,37.569599229375655,0.0,37.569599229375655,37.569599229375655
MEAS_R000148,C004,20260523,2,38.90954773814833,-1.1800769343299335,37.7294708038184,0.0,37.7294708038184,37.7294708038184
MEAS_R000150,C004,20260523,2,38.90954773814833,-1.2031660534956354,37.7063816846527,0.0,37.7063816846527,37.7063816846527
MEAS_R000156,C028,20260523,2,38.90954773814833,1.3223104085409345,40.23185814668927,0.0,40.23185814668927,40.23185814668927
MEAS_R000159,C028,20260523,2,38.90954773814833,1.12069165919285,40.030239397341184,0.0,40.030239397341184,40.030239397341184
MEAS_R000162,C028,20260523,2,38.90954773814833,1.3359163643171437,40.245464102465476,7.105427357601002e-15,40.24546410246548,40.24546410246548
MEAS_R000163,C028,20260523,2,38.90954773814833,1.3342831690127692,40.243830907161104,0.0,40.243830907161104,40.243830907161104
MEAS_R000167,C008,20260523,2,38.90954773814833,-0.8046060922192693,38.10494164592907,0.0,38.10494164592907,38.10494164592907
MEAS_R000171,C008,20260523,2,38.90954773814833,-0.7337942499468869,38.175753488201444,7.105427357601002e-15,38.17575348820145,38.17575348820145
MEAS_R000172,C008,20260523,2,38.90954773814833,-0.7355878872040011,38.173959850944335,0.0,38.173959850944335,38.173959850944335
MEAS_R000176,C030,20260523,2,38.90954773814833,1.1799219585611997,40.089469696709536,0.0,40.089469696709536,40.089469696709536
MEAS_R000178,C030,20260523,2,38.90954773814833,1.3355025138301377,40.24505025197847,0.0,40.24505025197847,40.24505025197847
MEAS_R000182,C030,20260523,2,38.90954773814833,1.2501705794484956,40.15971831759683,0.0,40.15971831759683,40.15971831759683
MEAS_R000183,C030,20260523,2,38.90954773814833,1.201010535122538,40.11055827327087,7.105427357601002e-15,40.110558273270875,40.11055827327088
MEAS_R000191,C018,20260523,2,38.90954773814833,-0.13542163005850835,38.774126108089824,7.105427357601002e-15,38.77412610808983,38.77412610808983
MEAS_R000196,C018,20260523,2,38.90954773814833,-0.15189678386189492,38.75765095428644,0.0,38.75765095428644,38.75765095428644
MEAS_R000202,C025,20260523,2,38.90954773814833,0.4602725277697042,39.36982026591804,7.105427357601002e-15,39.369820265918044,39.36982026591805
MEAS_R000207,C025,20260523,2,38.90954773814833,0.44841388212351085,39.357961620271844,7.105427357601002e-15,39.35796162027185,39.35796162027185
MEAS_R000213,C010,20260523,2,38.90954773814833,-0.2872619488728383,38.622285789275494,0.0,38.622285789275494,38.62228578927549
MEAS_R000220,C010,20260523,2,38.90954773814833,-0.29878976671383184,38.6107579714345,7.105427357601002e-15,38.61075797143451,38.61075797143451
MEAS_R000223,C010,20260523,2,38.90954773814833,-0.21710087311881976,38.69244686502952,0.0,38.69244686502952,38.69244686502952
MEAS_R000224,C010,20260523,2,38.90954773814833,-0.10794564889943707,38.801602089248895,7.105427357601002e-15,38.8016020892489,38.8016020892489
MEAS_R000234,C019,20260523,2,38.90954773814833,0.6176543881026446,39.52720212625098,7.105427357601002e-15,39.527202126250984,39.52720212625098
MEAS_R000236,C019,20260523,2,38.90954773814833,0.4475163525470366,39.35706409069537,7.105427357601002e-15,39.357064090695374,39.357064090695374
MEAS_R000242,C005,20260523,2,38.90954773814833,-1.0200510007287726,37.88949673741956,0.0,37.88949673741956,37.88949673741956
MEAS_R000248,C005,20260523,2,38.90954773814833,-1.102728873862823,37.80681886428551,0.0,37.80681886428551,37.80681886428551
MEAS_R000249,C005,20260523,2,38.90954773814833,-0.9331158826849832,37.97643185546335,0.0,37.97643185546335,37.97643185546335
MEAS_R000252,C017,20260523,2,38.90954773814833,0.8799323860832579,39.78948012423159,7.105427357601002e-15,39.789480124231595,39.7894801242316
MEAS_R000253,C017,20260523,2,38.90954773814833,0.15205164673411123,39.06159938488244,7.105427357601002e-15,39.06159938488245,39.06159938488245
MEAS_R000259,C017,20260523,2,38.90954773814833,0.38721159332525035,39.29675933147358,7.105427357601002e-15,39.29675933147359,39.29675933147359
MEAS_R000261,C017,20260523,2,38.90954773814833,0.8683240853939992,39.777871823542334,7.105427357601002e-15,39.77787182354234,39.77787182354234
MEAS_R000271,C020,20260523,2,38.90954773814833,-0.1177720471660485,38.791775690982284,7.105427357601002e-15,38.79177569098229,38.79177569098229
MEAS_R000274,C020,20260523,2,38.90954773814833,0.22495899196917582,39.13450673011751,7.105427357601002e-15,39.134506730117515,39.13450673011752
MEAS_R000282,C020,20260523,2,38.90954773814833,0.6718776159897242,39.581425354138055,7.105427357601002e-15,39.58142535413806,39.58142535413806
MEAS_R000284,C009,20260523,2,38.90954773814833,1.5295455930695758,40.43909333121791,0.0,40.43909333121791,40.43909333121791
MEAS_R000298,C012,20260523,2,38.90954773814833,0.7448842170376488,39.654431955185984,0.0,39.654431955185984,39.654431955185984
MEAS_R000300,C012,20260523,2,38.90954773814833,0.7539237471286261,39.66347148527696,7.105427357601002e-15,39.663471485276965,39.663471485276965
MEAS_R000301,C012,20260523,2,38.90954773814833,0.8424494457118987,39.75199718386023,0.0,39.75199718386023,39.75199718386023
MEAS_R000303,C012,20260523,2,38.90954773814833,0.780851769610434,39.69039950775877,0.0,39.69039950775877,39.69039950775877
MEAS_R000308,C006,20260523,2,38.90954773814833,-0.24493135344730751,38.66461638470103,0.0,38.66461638470103,38.66461638470103
MEAS_R000314,C006,20260523,2,38.90954773814833,0.721227573246806,39.63077531139514,0.0,39.63077531139514,39.63077531139514
MEAS_R000316,C006,20260523,2,38.90954773814833,0.7749761311962571,39.68452386934459,0.0,39.68452386934459,39.68452386934459
MEAS_R000318,C006,20260523,2,38.90954773814833,0.7920364631518667,39.7015842013002,7.105427357601002e-15,39.70158420130021,39.70158420130021
MEAS_R000326,C015,20260523,2,38.90954773814833,-0.6201643562043263,38.289383381944006,0.0,38.289383381944006,38.289383381944006
MEAS_R000327,C015,20260523,2,38.90954773814833,-0.6306756646758035,38.27887207347253,7.105427357601002e-15,38.278872073472535,38.278872073472535
MEAS_R000333,C015,20260523,2,38.90954773814833,0.27277479715868647,39.18232253530702,0.0,39.18232253530702,39.18232253530702
MEAS_R000337,C015,20260523,2,38.90954773814833,-0.07275165456831638,38.83679608358002,0.0,38.83679608358002,38.83679608358002
MEAS_R000344,C007,20260523,2,38.90954773814833,0.8498305944078314,39.75937833255617,0.0,39.75937833255617,39.75937833255617
MEAS_R000349,C007,20260523,2,38.90954773814833,0.6799424470267399,39.58949018517507,0.0,39.58949018517507,39.58949018517507
MEAS_R000352,C007,20260523,2,38.90954773814833,0.6313221355275422,39.540869873675874,7.105427357601002e-15,39.54086987367588,39.54086987367588
MEAS_R000353,C007,20260523,2,38.90954773814833,0.7117501726538474,39.621297910802184,0.0,39.621297910802184,39.62129791080218
MEAS_R000363,C013,20260523,2,38.90954773814833,-0.18068079938688075,38.728866938761456,0.0,38.728866938761456,38.728866938761456
