"TargetRowID","TechnicalBaselinePrediction_C","ConditionalFullPipelinePrediction_C","SHAPSum_C","ReconstructedPrediction_C","AdditivityDifference_C"
997,38.8794665769247,39.9379957367846,1.0585291598599,39.9379957367846,0
998,38.6672883716033,39.1322479029451,0.464959531341805,39.1322479029451,0
1000,38.724437647542,38.9593878916045,0.234950244062503,38.9593878916045,0
1002,38.8918540333243,39.4743927796299,0.582538746305602,39.4743927796299,0
1003,38.8214432546912,39.3926436099462,0.571200355255002,39.3926436099462,0
