BootstrapID,N,R2,RMSE,MAE,Bias
1170,519,0.9202330084012376,0.22739101906296919,0.13372430869817456,0.005116030753049921
1171,522,0.8304484157245209,0.2660650978865435,0.16163830226094195,0.010176212650638086
1172,519,0.853932630904582,0.25622674986852206,0.14497518789401456,-0.002935483675084269
1173,518,0.8415887609051477,0.2942068289954545,0.15979393587472265,0.0006781617088398135
1174,518,0.9101764451815575,0.23043834631436858,0.12596024540909728,-0.0019139160641748847
1175,521,0.7807243361736601,0.28691971927866894,0.14180679713969913,-0.003571256351648549
1176,516,0.8783120158305201,0.29172913094947334,0.14255201874269774,0.01356235708955333
1177,519,0.8690186200624135,0.2899714493545921,0.15139776918952083,-0.0041674143421779105
1178,517,0.949570845914214,0.17860729458531938,0.09200562789979787,-0.0012748015243679517
1179,518,0.8090595352426301,0.29806731365470657,0.16015384760850884,0.004440522357675728
1180,517,0.8630413583100456,0.2995191907276491,0.16659681345558322,0.0075168884445934395
1181,525,0.8260145358885934,0.3206655534666853,0.1932550985249979,0.015291653955895894
1182,522,0.8849283496473074,0.265984922926562,0.14299832697326,0.0016552384534096287
1183,522,0.8783038137516502,0.244106802253434,0.13555233394602273,-0.005316057598846021
1184,519,0.8041465742888233,0.2946639066396175,0.17249257564429324,0.007308643375148712
1185,517,0.8685023237647193,0.2691731907958297,0.15103969997933814,-0.0010368370196465692
1186,519,0.9047219512946881,0.26195237788512316,0.14318934048060017,0.011400877556907338
1187,523,0.8257032651897876,0.3072289260373968,0.1871672866323382,0.0038643785226119623
1188,522,0.9243689806126342,0.2328358751131103,0.12420182234518438,-0.006243959731346843
1189,525,0.8384404657466692,0.3140159207505702,0.16858522035572265,0.0010229901757216181
1190,521,0.8166613654852555,0.3104823777926995,0.16015804912129827,0.007086623748262696
1191,517,0.8448673997982105,0.2838697047407651,0.15496239656163568,0.007777173356628897
1192,518,0.8433805916986603,0.3023720634620304,0.16585126649048132,0.0007680864255357558
1193,517,0.7726100742510499,0.3566236047433893,0.17280868182571407,0.0011252227858719183
1194,519,0.8112310924549601,0.3243414287430683,0.17736291088076023,0.007946296811883606
1195,522,0.7445674729036016,0.36165231295300937,0.18305911781524703,-0.005375762087233363
1196,518,0.7680443372750023,0.3154803269043332,0.18524937950165923,0.00024003242654981418
1197,520,0.7413119136814157,0.351672518298412,0.18600626145758906,0.0104562812509578
1198,519,0.8969235547801259,0.23620387052375408,0.1314109230415128,0.0033017379849971636
1199,519,0.8505298694016247,0.32233893040834527,0.1971517043721203,-0.00456150028802793
1200,522,0.8180263019580579,0.29943856115541534,0.1732182086311199,0.0011631057187696172
1201,518,0.7048531929241089,0.3167906157045148,0.1847708383693821,0.0006033405198535551
1202,517,0.8821973847876116,0.25061271514488587,0.14748846216360711,-0.0018521132369036467
1203,525,0.8649598105595879,0.2780025843610761,0.1446695887629381,-0.0009283572291904885
1204,523,0.8497218927389912,0.30200166955524876,0.16910826322307346,0.0005805546166844525
1205,517,0.8630767428442585,0.29905365755795865,0.16722567717594475,-0.004739178852435573
1206,520,0.8652469152215189,0.3084911177584433,0.17978725932556563,-0.005815556521021679
1207,520,0.8795399619868606,0.2631651519558506,0.12952596316400902,0.00011855821189756126
1208,519,0.8365699063112915,0.3328595019389857,0.17620885721251525,-0.0019497337903243656
1209,523,0.8612887868846344,0.2684763965838961,0.15139975855757645,0.003855036701386127
1210,517,0.791483569800485,0.2869931267246174,0.15192376478529576,0.0013871429681036151
1211,521,0.8491541251447238,0.2987946341040885,0.16340845319255404,-0.0004767700719494015
1212,524,0.7433529933311156,0.38952447502788246,0.2173892020682331,0.0035193957296276155
1213,518,0.9038520874533084,0.2703720140835298,0.1355027844353173,-0.005974767399052976
1214,521,0.8634237874622089,0.29849036900793996,0.1881867206046522,0.0014529372331376687
1215,523,0.8063248857890469,0.2654604528843245,0.13983850936034475,-0.0005287721229394207
1216,517,0.867291758469825,0.26445164008072763,0.13608181487057114,0.0052863385120488085
1217,521,0.8445944307479517,0.2568248454438006,0.1492389222360247,0.005126084106486453
1218,514,0.866970450359452,0.2717598280390275,0.14593041161834588,0.0026069258358095856
1219,516,0.8253798281365059,0.26833102286681476,0.15263268807629649,0.006607840734837318
1220,522,0.7978644928579793,0.29976755050265763,0.16768306738471486,-0.0009388902539486612
1221,520,0.7697006439990408,0.3287052741967104,0.17324168321676664,0.006565440222893793
1222,521,0.858767823832769,0.27604749678197676,0.15744718974479482,-0.004491695747821826
1223,524,0.8117117302303747,0.30482382133154445,0.16998197755987876,-0.0019294973672134823
1224,518,0.7675587388779088,0.2773112547067763,0.1468042581869498,0.008132344917332232
1225,516,0.8445038228648164,0.32603069164576454,0.15880831123036776,-0.0034921525371212413
1226,518,0.9309854140212143,0.216184833273795,0.12268534849250898,-0.004515999473363014
1227,528,0.7492890501792082,0.3558331509174089,0.20857003437378316,0.0054825700909319095
1228,520,0.8704586819409488,0.26060341348989347,0.1539384686625817,0.004842961492361775
1229,517,0.8274613070359199,0.25991432137270243,0.15475943722161684,0.001194581690429484
1230,524,0.8519584959517108,0.2903059125599299,0.16174700875005615,-0.0003499603848010463
1231,520,0.7019081086763351,0.32948671446502187,0.17735478739878846,-0.004974654470997154
1232,523,0.8155026455040721,0.28068141123865065,0.17377462647210004,0.0011831558279359687
1233,517,0.8144431548134399,0.3107692565341682,0.1759815743670193,-0.008559563453761255
1234,519,0.8289509339086283,0.29704322125012556,0.16615793552765085,-0.0017191078120167454
1235,522,0.8097681317340735,0.3295483576253539,0.17724947421026624,-0.0011240799692049744
1236,522,0.8395032515244646,0.2763464572466397,0.16346376673909896,-0.0010751494946285819
1237,520,0.881618255768898,0.24868894481890902,0.13909925663479192,0.0043032593436002605
1238,522,0.8138756366874519,0.31224408451188307,0.15321677088770316,0.0006987706073067372
1239,515,0.8420902953779712,0.29979654887586016,0.1660491574686063,0.009990909573138609
1240,521,0.8586792583719806,0.28402895668108175,0.1677174118985203,0.009031525092338434
1241,519,0.804336542270254,0.3515080245478864,0.16482053853634657,0.004208527353569929
1242,520,0.8705015565534922,0.2774649626031625,0.15756722429507125,-0.0012331918694365904
1243,516,0.8770192528973378,0.27630438477203906,0.14933192084204464,0.0068623974289129105
1244,516,0.8675404699678765,0.27461107912978455,0.14286273648192668,0.005190676413996296
1245,523,0.8209154523812694,0.3137251044020346,0.1860302585190674,0.005284944141346838
1246,521,0.6519833012181411,0.3477245039295609,0.18500607614168427,0.006728623692354344
1247,519,0.8581055695926221,0.27583691150339423,0.1547496008524018,-0.00045053622362307093
1248,519,0.8967249053676782,0.2407958606397468,0.13824926419837513,0.0060961930697964305
1249,522,0.7602121612943362,0.38713345196499316,0.20332197936854032,-0.005709010009790742
1250,519,0.9205267710585123,0.2270200372610171,0.1308176977741845,0.014863182765269371
1251,528,0.8340627909484495,0.31512665768953985,0.18545068055170152,0.006820021798954697
1252,517,0.8228392570834493,0.29220132932392173,0.16405180727434404,-0.003755713659046038
1253,519,0.7633313536081563,0.3343398497904575,0.16288055697543838,0.002738733152712919
1254,517,0.9029546475137854,0.24956069634189404,0.1398600417031123,-0.0038582506580814666
1255,520,0.8674823580924562,0.2791688861136735,0.16861105245145827,0.00037419677375918507
1256,517,0.7115629316718277,0.3151014033578626,0.16131589373313604,-0.004849551739104289
1257,523,0.7392285715967231,0.35136484090939357,0.2042777248061912,-0.006233546130544675
1258,526,0.7070434168948498,0.3496769599334908,0.1910329911074728,0.002260564987856635
1259,522,0.8221338141058918,0.333305317661681,0.19301978382657295,-0.007346065665969194
1260,518,0.7854033080402046,0.3330403643074288,0.1519358672205684,-0.003362110247938526
1261,524,0.8649842877039973,0.28556931289435034,0.16171685564829424,-0.003053403234066761
1262,517,0.8599587065250961,0.2683313975003321,0.15974304224702982,-0.0027532393580411052
1263,522,0.8330731088018077,0.2798047082875744,0.15983532486626797,0.003414735073937387
1264,524,0.8183653420464022,0.3462039907267308,0.18262647630650716,0.0015583206165988113
1265,517,0.7959790060703811,0.3400316743339894,0.17532553796461509,-0.0008167560970395829
1266,523,0.8484586301388587,0.30986540743475144,0.15992027685161184,-0.0014567035415736064
1267,515,0.9312226398722206,0.21089110893496735,0.12504626269765062,-0.0010637643003102136
1268,522,0.8614067768275201,0.285090861895247,0.1477511266508185,0.002096210603428634
1269,518,0.9277646511819153,0.2239025955744047,0.1285973480012934,-0.004902475484460787
1270,521,0.8869464923711062,0.2554473355595542,0.14354231269767867,0.0014293949900326132
1271,521,0.8911829673183742,0.2362300311841607,0.13677844138223408,0.0019763158869346535
1272,517,0.8508159335854373,0.2857535426483482,0.1568858779184676,-0.0007229398031550252
1273,519,0.8212219480943148,0.31345032129005684,0.16656264424937606,0.003967711977779341
1274,518,0.8647976471998502,0.2743059319511556,0.14020427162581378,0.0035197033138906985
1275,518,0.8061682127228628,0.30505136444060865,0.16464377491812426,5.8768944869552734e-05
1276,514,0.8189799798373468,0.29137257182457693,0.1628807292014204,-0.003030778295800153
1277,519,0.8573178830890809,0.28725397244309053,0.1614260496032727,-0.0034925483938108622
1278,520,0.8497335930979586,0.3115496065486928,0.18534871907154127,0.002862983419490739
1279,518,0.8999712830495283,0.24046651880327347,0.1361809954180104,0.0008241198677501712
1280,517,0.8492621093945978,0.27721361417600987,0.16368542068700664,0.0037730961280001175
1281,521,0.8189397040967948,0.29508072133694413,0.1701417415646523,-0.0013889001024512538
1282,520,0.900390918864324,0.2427922787067592,0.13474772675028165,-0.006414372176882784
1283,523,0.8801364741814419,0.27776332193541164,0.1523774245126133,0.004462210504532204
1284,521,0.7778732437489315,0.31898716587308645,0.17511769414786668,0.00255924922172332
1285,516,0.8393002404826735,0.27842675649336496,0.1599743504651022,0.010087080746509608
1286,518,0.8007232187424046,0.31637167144764267,0.17122883670676836,-0.0015283483833822434
1287,519,0.8429626391510443,0.3279558605920116,0.16799444968919927,-0.002062052198267888
1288,527,0.7820746479440468,0.33055673545803355,0.18294424111364288,0.001190772303973738
1289,517,0.8764112011775798,0.27756230947527444,0.13502446796000023,0.005233978913649436
1290,524,0.8693610808633476,0.2671665350259404,0.14502441663669327,-0.005050033416235967
1291,524,0.873927120296758,0.2466461708239393,0.1462539684861613,0.011992882107175919
1292,522,0.7922192151358171,0.3401705032876138,0.17263350356833684,0.0018870174692787295
1293,525,0.8581980785631691,0.29914064102139465,0.17228685768695928,0.002721238812939172
1294,518,0.8436936280702585,0.3040350641395799,0.14860707373959972,-0.0037718221832638457
1295,521,0.736740451098038,0.38319985941888873,0.19293183278242293,-0.004870073283027697
1296,523,0.8504630296910654,0.3243490279779263,0.14906457564433503,0.0030240278343243916
1297,521,0.804685867285722,0.31661081393387963,0.18205034814376575,0.0009713106999346395
1298,519,0.9428035384615806,0.2187584279290626,0.11426931877991645,-0.008293226663308092
1299,517,0.8243565900962524,0.29833932226545695,0.16910148200823516,0.0021764386980411793
1300,523,0.8803149755726574,0.25611885065210843,0.146074440294953,0.00878013600697956
1301,518,0.8060456823969883,0.2957553968269604,0.14588925244339548,-3.7713480303975835e-05
1302,517,0.8635437317497878,0.2951599232190998,0.1619609493008627,-0.00114647662382453
1303,520,0.8928482450577496,0.2676858959870005,0.1508746519641938,-0.00477446403504987
1304,525,0.8804282946844935,0.27606092885911815,0.15942080252596286,-0.004486386105367683
1305,519,0.8339100007196575,0.2953826603773002,0.15993684302485298,-0.004751571448139558
1306,518,0.7857499199281501,0.3396186796849208,0.18692000682869936,-0.0014785762559844998
1307,518,0.8590837410451264,0.27574703619752494,0.15610661922365252,-0.0023761388736466284
1308,523,0.8014977020217656,0.3410721377283448,0.18456339708017555,0.0016118587063991532
1309,522,0.7616212550533281,0.33004772891861256,0.1952512124046611,-0.0003624431819359319
1310,519,0.901601909878136,0.2743653168607832,0.15716479266116587,0.00021461651450347457
1311,517,0.9145880619738944,0.24528551421621192,0.1417303645248825,0.000740199506732886
1312,516,0.7851359688952633,0.29888848621186087,0.17324233300683256,0.007887218491918573
1313,522,0.7924970262170887,0.32013276857650913,0.18155388394615188,0.011848149728430067
1314,522,0.7248599208394151,0.3876588316608969,0.22492644943008464,0.00880416232851678
1315,520,0.7962595254015149,0.2926668317150091,0.16681626329709567,0.0004893617302153431
1316,515,0.7998738300234123,0.303462821641166,0.16630932974812668,0.017791831055734328
1317,520,0.8610788964470351,0.2682802339611759,0.15665456333459088,0.003070770471826802
1318,520,0.8657555121010565,0.2475277330384619,0.13961339290424168,-0.0022805104960288082
1319,520,0.9138750212883406,0.2136868844047946,0.11510589782428982,0.002162329153913275
1320,525,0.857882464163476,0.2830830014871846,0.15001634215781423,0.0018868923813265257
1321,524,0.7657656667390575,0.3373323329608894,0.20931422726460566,0.003017551917864817
1322,524,0.8848833404628637,0.2772380392027343,0.1605220049299963,-0.009191281331235064
1323,517,0.7157477414620923,0.3811787659743498,0.18052185847185645,0.003631707801041534
1324,521,0.7757226521188307,0.3586224927419882,0.20705677057761318,0.007187453872374654
1325,520,0.9095114098633503,0.22788326569142903,0.13335626680525764,-0.0037375346799975546
1326,517,0.8768676142678956,0.2881113504966139,0.15510394572766728,-0.0032256008612282887
1327,516,0.8321881385265169,0.3035068997018085,0.17628595147287926,0.001928882837996274
1328,521,0.8680479774209163,0.2768253673054477,0.14536260964460643,0.002733091385912651
1329,520,0.833199942127483,0.27941791204876,0.14026536527249106,0.0035608416451689134
1330,524,0.8263516626970071,0.30282037540677015,0.1673701075766324,-0.0014916902802345451
1331,521,0.8046301894781998,0.3416781280009587,0.1740636849510588,0.004361929205277769
1332,519,0.8777782531815523,0.26631101214033576,0.1423821322048532,0.004111529105075546
1333,524,0.8489153952866904,0.3197116160422977,0.17938012752187493,0.0026920272187461168
1334,520,0.8953500632669883,0.2680090171654922,0.1525981914761145,-0.0009248444418400635
1335,522,0.8551144053297441,0.29754208235447305,0.16955219391351511,0.003645923654429222
1336,522,0.8652090962590335,0.29969771170079396,0.15782231144598116,-0.004340540460429405
1337,522,0.7831387982217527,0.3365797125980809,0.17449527433084655,0.00887116775267026
1338,524,0.8762661426501033,0.27182805247642033,0.15707154661619013,0.01177279608784637
1339,518,0.8960199890066654,0.23713204648808092,0.12989695571068838,0.005851215353114107
1340,521,0.8109298004905489,0.32856515970654165,0.1824961427723198,0.00837016046047809
1341,522,0.8732068202492068,0.2868333464957932,0.1569559556863503,-0.0033731398729135767
1342,520,0.8402286973023323,0.2771172607285581,0.1604458412341586,0.000993510662967609
1343,519,0.8413542448292698,0.29142800105942906,0.14740895418757824,0.004783663035577003
1344,522,0.8612971555981674,0.2784041127983141,0.16356226189628745,0.002438899721763912
1345,519,0.8459827848447038,0.30603806243669784,0.17110026583510676,0.011000487820454801
1346,515,0.9257477578830204,0.23047648188910963,0.11179449942982725,-0.00916559782781484
1347,520,0.895770551356379,0.2349867094630612,0.1384421233459263,0.0006575901234590321
1348,517,0.8906519655548971,0.26137600709071884,0.14773111388893392,4.138227853688738e-05
1349,514,0.8200570328264656,0.2879593409811773,0.15908684080462274,0.00997061490924213
1350,518,0.8533423858369678,0.2742174891084777,0.1583339151148698,0.00933123099435174
1351,516,0.8757739917597216,0.29098596183897785,0.1606197997905426,-0.010828708228453101
1352,527,0.8832943294553799,0.2673598262194346,0.15699463402448613,-0.005879696341504774
1353,518,0.8711357043502952,0.22131408649365752,0.11363072237314942,0.00672725465554935
1354,524,0.8466518132365062,0.2845737207265516,0.1481248038720587,0.0026245683920450916
1355,522,0.8632303561471151,0.29869711560252327,0.18609572187550974,-0.004727278357738518
1356,522,0.8416683412175807,0.3260292442624176,0.17547661774768486,0.007031897185894654
1357,519,0.8712772597424752,0.2774511032762583,0.1473273810369656,0.00352495671930298
1358,524,0.8255236006571651,0.2875447199573449,0.16841413638249317,-0.004574947956922017
1359,524,0.9011335343057886,0.2659874766420629,0.14117749669530794,-0.005253664278983278
1360,520,0.8488374634676153,0.29570370175080746,0.1631203498696503,0.0036151243801100874
1361,522,0.8333301671362044,0.2890358798555365,0.1520066525241233,-0.004076776186644134
1362,518,0.9066097163099514,0.28421119491803987,0.1499670936641984,-0.00040149230028584945
1363,523,0.8450645910786636,0.28669442040829035,0.1675566776538975,0.0107701554241876
1364,516,0.8034619028948191,0.3393813902615402,0.16741519991089993,0.0031468225701573012
1365,521,0.8063510235664534,0.3443142914206342,0.17102378854722086,0.004971022692563313
1366,519,0.8640094604286148,0.2757174744971603,0.16655104351570155,0.0021033957879903536
1367,520,0.8823650676699755,0.2939962474614185,0.16103511899143388,0.006769636343433333
1368,513,0.8682595759169159,0.2803127705782177,0.13221289848318651,0.005002350840159289
1369,517,0.8566120070589958,0.29844667548770504,0.15903177849937616,-0.004474110847124689
1370,527,0.782973445770035,0.36704308606527103,0.20634349060390322,0.0017424858846997755
1371,519,0.7561205977119225,0.31570093877370586,0.16418767688306668,0.007128362634159994
1372,520,0.8683143850920276,0.2836318984691409,0.1565216560295052,-0.003935368298927258
1373,520,0.8260620524875251,0.32235056473087237,0.1736587443663602,-0.0018511430040330213
1374,519,0.852114838530043,0.31447530289120407,0.1613175011459998,0.012039487683748781
1375,515,0.8367498342957257,0.3304384432901723,0.1789123302617514,-0.004403754330763224
1376,525,0.8547854326638518,0.2647364029031244,0.15384261375646738,0.0016563841257690338
1377,521,0.8328044318176492,0.31934703261599434,0.16289008172082842,-0.0023540493354176914
1378,522,0.8644849249468176,0.29647581065962036,0.17381225841587056,0.0021856051439300282
1379,515,0.7991721886368429,0.34775152269607656,0.1615496045277943,-0.00426031859039952
1380,519,0.9459256915884534,0.197085847194374,0.1054497222097881,-0.007975689634143895
1381,519,0.9126943821406881,0.23205768944288302,0.13053661705689584,-0.002644394756357413
1382,518,0.8764344624779777,0.24441565561930753,0.14212737019336869,0.0034045910396568297
1383,516,0.8424333753482992,0.2896763919101492,0.15645505214754193,0.004583945791146932
1384,516,0.8543739447257864,0.3085156573221451,0.16547945863307906,0.007736106190471172
1385,521,0.857634161271821,0.3097316646353558,0.15919204056410435,-0.004996075844765521
1386,517,0.8718056537616741,0.27869948470123196,0.15573561388006643,0.006503864640955145
1387,513,0.9154754659546468,0.24147904525940023,0.13599202680874106,-0.0028782954556324063
1388,517,0.8801117564442771,0.23943738664944664,0.12698084711148175,-0.0018956362304105617
1389,521,0.8265601149984285,0.3391776111742225,0.1653008161915818,0.007323215798034863
1390,521,0.8631188082980734,0.2576776349247487,0.14774853931212434,0.00841618896963935
1391,519,0.8936849800677705,0.25257471191054126,0.1407782257252265,0.005165018098103857
1392,521,0.8188135882855347,0.30067945602050866,0.1744202506697444,0.0020548000144063414
1393,522,0.7597839757136733,0.3450550649620729,0.1803616878702016,0.0038427060301812364
1394,523,0.8200911623917324,0.29883785960833387,0.17454371270943758,0.002729774060587651
1395,521,0.8079977914430028,0.3089121665885769,0.1834175081992087,0.007105414368192284
1396,519,0.9323919742741164,0.2311967725074023,0.1322256934285926,-0.005882984571385097
1397,516,0.9204121437493662,0.24295340455336326,0.13690402714115915,-0.013839676720587809
1398,520,0.7546989718517204,0.32148212571967016,0.1908452375261215,-0.0005314335408864296
1399,517,0.7078722118701051,0.34426323588861685,0.17210208353904957,0.007229657740589065
1400,519,0.8727717944601052,0.259694642240276,0.1353571295282888,0.0034707399602756693
1401,519,0.8223323708447217,0.3112354519069585,0.15703604598603776,0.001534698461438356
1402,521,0.8698690977702941,0.28105727828601745,0.16066972164881368,0.0012711781522157502
1403,520,0.8326040610243297,0.2799986392789122,0.15859150057130783,0.00200466176443548
1404,516,0.8665412851713474,0.2913247513737129,0.1628730484958224,0.004492983622235957
1405,519,0.8958105606677683,0.26374410502873763,0.12204291795062719,-0.0017505020056237093
1406,520,0.7599292769911403,0.33838722352409656,0.19646183165446263,0.0005228825048558697
1407,516,0.874673679867274,0.26370753105354444,0.14039994999295957,-0.0021437112261618106
1408,523,0.9009581985670811,0.272578288289158,0.1616817554715799,0.0020843106249131466
1409,519,0.8595810011872531,0.30199399459023596,0.16924654927937935,-0.00581217709524535
1410,527,0.7408389977956202,0.37010914162139985,0.22114451888712877,0.006895499384072885
1411,520,0.8297333941508708,0.29889325075690903,0.15816082821201324,0.00888713830880926
1412,517,0.90380486002684,0.22135107675418803,0.1253050641593704,-0.0027716003036556166
1413,521,0.7471821652406272,0.3768871520324104,0.19821391347388057,-7.225583168250518e-05
1414,523,0.8460419095237636,0.2670351765061759,0.15292136049345287,-0.0038083293115904015
1415,516,0.84979807139192,0.302453887440261,0.16613413565489016,-0.0015578730786322225
1416,523,0.8731890182260065,0.24677160610546517,0.13500646332942537,0.004319266436550881
1417,515,0.8906245203754437,0.2715692811985852,0.14438834623013683,0.00234997922377216
1418,519,0.8913953496418492,0.25554558326326815,0.14524773654585033,0.010358097833289415
1419,523,0.8564249411773087,0.3031096172575361,0.16254463117439572,-0.003958949159394544
1420,518,0.8536401738990365,0.28182891729950027,0.14524095374646495,0.0077785547965425455
1421,517,0.8879928058793192,0.27048492686475173,0.14815338019362206,0.0001859858466093902
1422,521,0.769366027884452,0.34291533655521217,0.1650235490152541,-0.0037140082460905576
1423,524,0.6730313376671915,0.362631240863088,0.20586989241060277,0.006218096780942018
1424,519,0.8346570689051054,0.29934410495811054,0.1637908395333745,0.0017859191803225674
1425,519,0.874530954477087,0.2702836326852746,0.13866471963175148,0.006469767598839692
1426,517,0.9077918729873689,0.22635887244574823,0.12951666625548994,-0.0011136579738439622
1427,518,0.748719090491699,0.36030546201252545,0.1984313385979277,-0.0029536641457120183
1428,517,0.8179844459317169,0.28399217922088715,0.17220633229308469,0.002474352813082821
1429,522,0.8040719226165582,0.3052254173738373,0.1809355960125846,0.0038247151896337967
1430,514,0.8307968259769798,0.2765131549249391,0.1422761043062183,0.004244861734525215
1431,517,0.8812796035278837,0.27261266480425783,0.14442899338718854,-0.00015698687435498391
1432,516,0.858661517235573,0.30332975306677956,0.16185813206047808,-0.015321576131029893
1433,522,0.8029487218342981,0.3533070083403669,0.18464397367759697,0.002634397681212861
1434,523,0.8717415825475113,0.2545046336120552,0.13898089810567438,-0.0013571731164571923
1435,514,0.776430736180086,0.3497053028091173,0.18572915164513534,0.009254597582374355
1436,521,0.8074211446280606,0.31137820233564006,0.17702587864661656,0.0022671848271521534
1437,525,0.8427438115494811,0.3197012400800982,0.1874866877218764,-0.00407690028448596
1438,523,0.8220825989428489,0.32040517590869755,0.18440845758569238,0.0010701641570286633
1439,525,0.8718790428030914,0.31683839548236914,0.17027873321867182,-0.010770811597907855
1440,517,0.8766352430534059,0.2615737678578833,0.1575429286749575,-0.001911880294713383
1441,521,0.8768519522958425,0.26863197524239046,0.14322342137575872,0.0024355237816301627
1442,517,0.8499706633988243,0.2533761010550859,0.13287622068727192,0.013624345973452336
1443,518,0.819935292639353,0.3399710735983876,0.16605286523886875,0.002216646085399266
1444,516,0.8681742025286325,0.2766811503452374,0.13430937050016317,-0.005205309275524676
1445,520,0.738738631297422,0.32999560733844924,0.17982107451447352,0.003990605524628722
1446,518,0.8161121322975508,0.3095635475194967,0.17734624316709285,0.0034612667532496486
1447,517,0.8690220074449333,0.2806390117005315,0.14667250912423038,0.0013603798774431217
1448,522,0.8122459061425524,0.3196728456606073,0.16099175729297327,-0.0007317716476525951
1449,520,0.8898434367765676,0.2644338553683148,0.14189156837102077,-0.010843215488020724
1450,523,0.8451815261807757,0.3148414366106737,0.16919045845629924,-0.002241248595160889
1451,522,0.8049432569973192,0.3182942347426256,0.158166826748207,0.0008510325304588782
1452,513,0.8737772856434575,0.24696013679844575,0.14637765847918907,-0.0008422407677395033
1453,517,0.8384141881839317,0.2385319130207232,0.14264683063034111,0.009829199168730526
1454,520,0.8464142339870342,0.2734659683511966,0.15005147206588462,0.007579056598355909
1455,518,0.8792689524486487,0.2887490338748635,0.14300375984395886,0.001161964354478389
1456,519,0.828463009560449,0.30624828293372885,0.18184198888555564,-0.0017652513102666117
1457,517,0.8792765234047217,0.2687679895843696,0.14892863773851747,-0.008466652008509915
1458,516,0.9206830384821802,0.20507186371324135,0.11505933012269665,0.003153074389458133
1459,514,0.912097633411743,0.2334887466015681,0.1323735199942073,0.002160833818892367
1460,516,0.7854050485018076,0.33388759059154455,0.18146501451123243,0.010591265944887929
1461,520,0.8905665477945489,0.28420970805470536,0.14634518562101653,-0.0017777353035617065
1462,516,0.8896782779023457,0.2544085565088636,0.12839296031999256,0.0077475481122135925
1463,524,0.7834416511590552,0.31137248055413197,0.1872180507268149,0.00031251338501668503
1464,519,0.8480118767924862,0.28124007952292807,0.14380026012786437,-0.0030680258094178195
1465,521,0.8523026890828624,0.28795839266951256,0.15342715095161533,0.004361219870589189
1466,521,0.8856426181689311,0.25744043941789546,0.13925320583918727,0.004861541968483793
1467,516,0.8531610006683741,0.31462018810207915,0.1492922464928386,0.005315284364019763
1468,522,0.7527118797885122,0.34035944570706006,0.18520284732220776,-0.005007073703268306
1469,519,0.8887055012312548,0.27871346859996843,0.14797377640790793,-0.00094845502658014
1470,519,0.8620367283359134,0.3044049909725528,0.1522010987696437,-0.0052127024174743655
1471,522,0.7862963998688282,0.28584653273080757,0.17334906294197014,-0.0010400506456209558
1472,517,0.8477582540863383,0.2699084806989047,0.14401659066189015,0.009332088316955285
1473,521,0.9048647728128405,0.26716284488071335,0.15119985364223498,0.001708378974073657
1474,516,0.8860604630391621,0.2724807721229187,0.13575024822115633,-0.00872737014648274
1475,520,0.8967514449609835,0.264375576310804,0.16203612037888468,0.005457809682178864
1476,515,0.8339428791310916,0.2523196784245654,0.1371680599321102,0.011385850173317
1477,519,0.8012189761203409,0.3330559009565431,0.18340590919648878,0.00893283081545491
1478,526,0.8734744868678131,0.300345522294336,0.1637543123693759,-0.0050580016706989325
1479,522,0.8884728680375253,0.2617375964083117,0.15051849540919277,0.0002992620209523493
1480,521,0.8052892005663881,0.2935680159825188,0.1560191351285512,0.0021153265384578164
1481,522,0.6779569157877054,0.37011613719716185,0.215587185862436,0.0046483859597715015
1482,520,0.8810996732408675,0.22838283553170352,0.13342491376924695,0.010146549760350254
1483,518,0.8445322905547443,0.30599103827276763,0.1556822919619572,0.0009873301020601832
1484,517,0.809901645444091,0.322084839833358,0.18539826210996127,0.00803418578733059
1485,520,0.8624047478792592,0.28636024608931526,0.17262376921464667,-0.0009207701658441126
1486,521,0.8382740290802128,0.32226558888719825,0.1661812715950218,0.011823310961893551
1487,519,0.8498361627093753,0.2984813789415891,0.17236362551310538,-0.004580551670675589
1488,526,0.8189280774854255,0.3258208648155821,0.1885569044329657,0.00751417383380919
1489,520,0.9167602716255331,0.24676314563334445,0.13924662579854757,-0.001171528093611038
1490,519,0.9052062345312815,0.25568301600138404,0.1356761582411652,0.006292395163723436
1491,519,0.7926757931440473,0.3242661596232694,0.18553660091044638,0.006108110749499433
1492,519,0.8897084735757959,0.25525376694180857,0.14515145702650936,-0.0021902631325846677
1493,517,0.8145475875073842,0.3217677667345203,0.1673811032664339,-0.0033413984701054105
1494,521,0.8899914926624519,0.26703731266721903,0.14491091864252992,0.0023237647958337035
1495,520,0.7437930275541782,0.36514788705278545,0.19535542305933706,0.001963019033962145
1496,516,0.7912806990222347,0.29562080327086543,0.147037465424301,0.0029197832029420534
1497,518,0.8825129555250264,0.2615490318686266,0.15223433543739767,-0.0006337990768394576
1498,522,0.8351301260999231,0.3220133174410361,0.1771747624698444,-0.0062390335567454516
1499,517,0.8740704953231996,0.2749693828146201,0.16656316865133136,0.009520616825678736
1500,517,0.8564609136930914,0.25976015995974816,0.1523938687634937,0.00719460244011316
1501,520,0.8271582275906915,0.296917988525059,0.1739981227266002,0.007847891236077887
1502,526,0.7325251784218575,0.3664281561388637,0.2135017778957963,-0.0038306331003266822
1503,514,0.8663455247207273,0.28943576227590095,0.14251861671577223,-0.0049601861832695255
1504,521,0.8609584391409488,0.29670727077409154,0.16643963357061534,-0.0015991194025651492
