PermutationID,R2
717,-1.142135498893262
718,-1.0092008112589999
719,-0.6466044706015381
720,-1.0548582477225348
721,-0.8304107587476692
722,-1.0382419400889522
723,-0.5310025827962845
724,-0.8666519797968355
725,-0.5324234619740242
726,-1.2556329990856643
727,-0.5020554796098886
728,-0.642373344322464
729,-0.7386884448297133
730,-0.8776843813955137
731,-0.4402244607392405
732,-0.9931853057851219
733,-1.1779769891357192
734,-0.8532265925203835
735,-0.9017064750360049
736,-0.7894249196811958
737,-0.5423119557537892
738,-1.0959152166714117
739,-0.7789822161985858
740,-0.6121356036343868
741,-0.7588575446773786
742,-0.8390643953105899
743,-0.9411797384793927
744,-0.9504858763235466
745,-1.2009671763086707
746,-0.5522548502715752
747,-1.041430594055237
748,-0.8491990617297152
749,-0.8356646832202612
