TargetRowID,CowID,Ear,Air,Time,EarAirGap,SHAP_Ear,SHAP_Air,SHAP_Time,SHAP_CowID
149,15,30.7,6.0,21,24.7,-0.1754823875264393,0.0506989937771601,0.4726334670555415,0.0398469865725411
150,15,30.7,6.0,21,24.7,-0.0960348404336741,0.1348384123916091,0.678797536969924,0.0586725340821416
151,15,30.6,5.4,22,25.2,-0.3731511449737491,-0.143026641557834,0.4225587814292997,0.0404914988633819
152,15,30.6,5.4,22,25.2,-0.3731693544167663,-0.1425355822181178,0.422558781429298,0.0403286427049831
153,15,30.7,5.5,23,25.2,-0.0359735389867499,0.0426908634906493,0.2523963303645509,0.0276798670989535
154,15,30.7,5.5,23,25.2,-0.3270191024479582,-0.0358070743950413,0.2717082214956908,-0.0016078369810929
155,16,28.7,5.4,0,23.3,-0.1989559668565661,0.1506044067684833,0.2486207783855825,0.0
156,16,28.7,5.4,0,23.3,0.145649255099002,0.2051384365703512,0.2071577739243508,0.0
157,16,31.8,6.1,11,25.7,0.0569498427394504,0.2013726700822976,0.6435068538768517,0.0
158,16,31.8,6.1,11,25.7,0.1034152907412343,0.0713977149964352,0.3065382567002347,0.0
159,16,32.2,6.9,12,25.3,0.1329174960383158,-0.0544954908845814,-0.3601367336133319,0.0
160,16,32.2,6.9,12,25.3,0.1655373043336005,-0.0507010733583967,-0.3892390506936003,0.0
161,16,31.9,9.3,13,22.6,-0.0533089430534292,-0.037206372589934,-0.2711274561463336,0.0
162,16,31.9,9.3,13,22.6,-0.0533278816444671,-0.0347159870742679,-0.2711274561462673,0.0
163,16,33.0,8.8,14,24.2,0.0136961483896342,-0.117014396526315,-0.2771074439755168,0.0
164,16,33.0,8.8,14,24.2,-0.0068711344978993,0.0009313209153987,0.0,0.0
165,16,33.2,9.1,15,24.1,-5.687218450844966e-06,0.0009482179239519,0.0,0.0
166,16,33.2,9.1,15,24.1,-0.062108016815318,0.1103056483934826,0.3384821438159354,0.0
167,16,32.1,9.0,19,23.1,0.31577271261328,0.1775076855266834,0.4895477338961337,0.0
168,16,32.1,9.0,19,23.1,0.2321933864872001,0.0767671545977499,0.2986405841407489,0.0
169,16,31.1,6.0,21,25.1,0.0013114520091524,0.064717607969649,0.2805703955529009,0.0
170,16,31.1,6.0,21,25.1,0.0509291910419662,0.107542120653818,0.1559573025058185,0.0
171,16,31.8,5.5,23,26.3,0.060574376462398,0.1225460854487998,0.3121267572570012,0.0
172,16,31.8,5.5,23,26.3,0.0637474890276657,0.1226631582141166,0.3042384955970156,0.0
173,17,25.4,5.4,0,20.0,-0.4253190203554062,-0.099533705073559,-0.034851388396742,-0.0497430892058924
174,17,25.4,5.4,0,20.0,-0.0687549809739588,-0.029689096919693,-0.0787901307159432,-0.0564877942182088
175,17,25.3,5.0,11,20.3,-0.1492120847873259,0.0059045132530073,0.1812485814590232,-0.0537724637451084
176,17,25.3,5.0,11,20.3,-0.1351324182176346,0.0054021705891666,0.1744731364966002,-0.0467240336550354
177,17,32.2,6.1,11,26.1,-0.0778622942576259,-0.1183652974685411,-0.2996889489827084,-0.0304365311279261
178,17,32.2,6.1,11,26.1,-0.0786374661908494,-0.1057663011960675,-0.2989329729583652,-0.0289784563877167
179,17,29.7,6.9,12,22.8,-0.0636437980973667,-0.028961289827702,-0.0948815729161509,-0.0104866511176844
180,17,29.7,6.9,12,22.8,-0.0442532900571167,-0.0262538150206352,-0.1201723732731322,0.0051404023363842
181,17,32.8,6.8,12,26.0,-0.3588397370971551,0.0025464866587251,-0.0635275078752748,-0.0216736112642905
182,17,32.8,6.8,12,26.0,-0.3600114028340991,0.0025526792174327,-0.0635696347123335,-0.0206682332070009
183,17,31.3,9.3,13,22.0,0.2226963786375352,-0.0377053497942488,-0.2841695183043148,-0.0245401717851656
