Ear_surface_temperature_C,Local_ambient_temperature_C,Measured_core_temperature_C,Predicted_core_temperature_C,Raw_temperature_gap_C,Residual_measured_minus_predicted_C,Raw_absolute_error_C,Compensated_absolute_error_C,Bland_Altman_mean_C
35.8,32.1,39.3,39.108423121629485,3.5,0.19157687837051185,3.5,0.19157687837051185,39.20421156081474
34.5,29.7,39.2,39.27530002953394,4.700000000000003,-0.07530002953393478,4.700000000000003,0.07530002953393478,39.23765001476697
38.2,37.2,38.4,38.25427209240904,0.19999999999999574,0.14572790759095966,0.19999999999999574,0.14572790759095966,38.327136046204515
37.7,35.7,38.7,39.10386311563634,1.0,-0.4038631156363337,1.0,0.4038631156363337,38.90193155781817
36.3,33.3,38.5,38.78804283681183,2.200000000000003,-0.28804283681183307,2.200000000000003,0.28804283681183307,38.64402141840591
34.0,28.8,40.2,40.57806295881421,6.200000000000003,-0.3780629588142048,6.200000000000003,0.3780629588142048,40.38903147940711
31.5,18.3,38.2,38.220371748559785,6.700000000000003,-0.020371748559782077,6.700000000000003,0.020371748559782077,38.210185874279894
32.6,20.8,38.4,38.22350973321692,5.799999999999997,0.17649026678307678,5.799999999999997,0.17649026678307678,38.31175486660846
33.3,9.3,38.5,38.48687001972206,5.200000000000003,0.013129980277938103,5.200000000000003,0.013129980277938103,38.49343500986103
33.1,11.2,38.5,38.40743439177061,5.399999999999999,0.09256560822939264,5.399999999999999,0.09256560822939264,38.453717195885304
33.1,11.2,38.5,38.40760825079331,5.399999999999999,0.09239174920669058,5.399999999999999,0.09239174920669058,38.45380412539666
36.4,9.1,38.5,38.49413076274226,2.1000000000000014,0.005869237257741133,2.1000000000000014,0.005869237257741133,38.49706538137113
32.0,9.0,39.0,38.962160966703074,7.0,0.03783903329692606,7.0,0.03783903329692606,38.98108048335153
32.9,5.4,38.2,38.2788023270613,5.300000000000004,-0.07880232706129675,5.300000000000004,0.07880232706129675,38.23940116353065
30.8,6.1,39.5,39.502422869043045,8.7,-0.002422869043044784,8.7,0.002422869043044784,39.50121143452152
33.1,5.0,39.1,39.10317362580324,6.0,-0.003173625803235325,6.0,0.003173625803235325,39.101586812901616
32.8,8.0,39.2,39.18927872552604,6.400000000000006,0.010721274473965536,6.400000000000006,0.010721274473965536,39.19463936276302
36.0,9.1,38.9,38.917589654796096,2.8999999999999986,-0.01758965479609742,2.8999999999999986,0.01758965479609742,38.90879482739805
31.8,5.4,38.1,38.10184724888259,6.300000000000001,-0.0018472488825906908,6.300000000000001,0.0018472488825906908,38.10092362444129
35.7,6.1,38.1,38.11808533211557,2.3999999999999986,-0.018085332115568065,2.3999999999999986,0.018085332115568065,38.10904266605779
33.6,8.8,38.5,38.464288742140745,4.899999999999999,0.035711257859254886,4.899999999999999,0.035711257859254886,38.482144371070376
33.2,9.0,38.5,38.499129241303855,5.299999999999997,0.0008707586961449465,5.299999999999997,0.0008707586961449465,38.499564620651924
32.2,5.5,38.9,38.83850550032691,6.699999999999996,0.0614944996730884,6.699999999999996,0.0614944996730884,38.869252750163454
31.3,6.9,38.3,38.283543485219504,6.9999999999999964,0.016456514780493592,6.9999999999999964,0.016456514780493592,38.291771742609754
31.9,6.8,38.0,38.01884851947281,6.100000000000001,-0.01884851947281163,6.100000000000001,0.01884851947281163,38.009424259736406
31.6,9.3,38.0,38.01260105946625,6.399999999999999,-0.012601059466248898,6.399999999999999,0.012601059466248898,38.006300529733124
29.6,6.0,38.3,38.28088170198762,8.699999999999996,0.019118298012379853,8.699999999999996,0.019118298012379853,38.290440850993804
29.6,6.0,38.3,38.27898612021535,8.699999999999996,0.02101387978464686,8.699999999999996,0.02101387978464686,38.289493060107674
30.5,5.5,38.1,38.0848585143151,7.600000000000001,0.015141485684900147,7.600000000000001,0.015141485684900147,38.09242925715755
29.5,5.4,38.9,38.9022495483533,9.399999999999999,-0.002249548353304931,9.399999999999999,0.002249548353304931,38.90112477417665
31.1,8.0,38.6,38.67596745897821,7.5,-0.07596745897820512,7.5,0.07596745897820512,38.63798372948911
31.1,8.0,38.6,38.668524848403024,7.5,-0.06852484840302253,7.5,0.06852484840302253,38.63426242420151
32.8,9.3,38.5,38.655357957704624,5.700000000000003,-0.15535795770462357,5.700000000000003,0.15535795770462357,38.57767897885231
33.9,9.1,38.5,38.5527796953959,4.600000000000001,-0.05277969539589833,4.600000000000001,0.05277969539589833,38.52638984769795
33.9,11.2,38.6,38.3618640649653,4.700000000000003,0.23813593503469832,4.700000000000003,0.23813593503469832,38.480932032482656
30.7,6.0,39.1,39.07680289417,8.400000000000002,0.023197105830000453,8.400000000000002,0.023197105830000453,39.088401447085005
30.7,5.5,38.6,38.6111602392717,7.900000000000002,-0.01116023927169607,7.900000000000002,0.01116023927169607,38.605580119635846
31.8,6.1,39.2,39.1453804892396,7.400000000000002,0.0546195107604035,7.400000000000002,0.0546195107604035,39.1726902446198
31.9,9.3,38.1,38.2623354165265,6.200000000000003,-0.16233541652649564,6.200000000000003,0.16233541652649564,38.181167708263246
31.9,9.3,38.1,38.25767225557956,6.200000000000003,-0.15767225557955555,6.200000000000003,0.15767225557955555,38.17883612778978
32.1,9.0,39.4,39.294456127981945,7.299999999999997,0.10554387201805326,7.299999999999997,0.10554387201805326,39.34722806399097
32.8,6.8,38.7,38.20828595245844,5.900000000000006,0.49171404754156356,5.900000000000006,0.49171404754156356,38.45414297622922
32.8,6.8,38.7,38.20906139841658,5.900000000000006,0.49093860158342295,5.900000000000006,0.49093860158342295,38.45453069920829
31.3,9.3,38.2,38.571424487356886,6.900000000000002,-0.37142448735688305,6.900000000000002,0.37142448735688305,38.38571224367844
31.3,9.3,38.2,38.57934271937836,6.900000000000002,-0.3793427193783572,6.900000000000002,0.3793427193783572,38.38967135968918
33.3,11.2,38.0,38.05319152196693,4.700000000000003,-0.05319152196693011,4.700000000000003,0.05319152196693011,38.02659576098347
31.5,6.0,38.2,38.21060670531772,6.700000000000003,-0.0106067053177199,6.700000000000003,0.0106067053177199,38.20530335265886
30.4,5.0,38.5,38.3777334519212,8.100000000000001,0.12226654807879811,8.100000000000001,0.12226654807879811,38.4388667259606
31.6,6.8,38.1,38.09614221867787,6.5,0.0038577813221323254,6.5,0.0038577813221323254,38.09807110933893
31.2,6.0,39.2,39.13212624647895,8.000000000000004,0.06787375352105585,8.000000000000004,0.06787375352105585,39.166063123239475
31.5,5.4,38.8,38.761804959702445,7.299999999999997,0.03819504029755194,7.299999999999997,0.03819504029755194,38.78090247985122
31.0,5.5,38.4,38.41964637616572,7.399999999999999,-0.019646376165724178,7.399999999999999,0.019646376165724178,38.40982318808286
32.8,9.3,38.8,38.69754078338727,6.0,0.10245921661272916,6.0,0.10245921661272916,38.74877039169363
33.0,8.0,38.9,38.89984576716628,5.899999999999999,0.00015423283371518437,5.899999999999999,0.00015423283371518437,38.899922883583145
33.0,8.0,38.9,38.90154570204788,5.899999999999999,-0.0015457020478848449,5.899999999999999,0.0015457020478848449,38.900772851023945
33.5,6.0,39.9,39.844398220716926,6.399999999999999,0.05560177928307297,6.399999999999999,0.05560177928307297,39.872199110358466
33.8,5.4,39.4,39.37789582368849,5.600000000000001,0.022104176311508184,5.600000000000001,0.022104176311508184,39.38894791184424
33.3,5.5,39.3,39.29780490028531,6.0,0.0021950997146902296,6.0,0.0021950997146902296,39.29890245014265
30.2,16.0,38.0,38.30126124008885,7.800000000000001,-0.3012612400888486,7.800000000000001,0.3012612400888486,38.150630620044424
30.7,11.8,39.1,38.25977929062047,8.400000000000002,0.8402207093795298,8.400000000000002,0.8402207093795298,38.67988964531024
31.4,5.4,39.0,38.89069078416496,7.600000000000001,0.10930921583504016,7.600000000000001,0.10930921583504016,38.94534539208248
33.1,11.2,38.5,38.43576926712867,5.399999999999999,0.06423073287133008,5.399999999999999,0.06423073287133008,38.46788463356434
32.9,5.4,38.2,38.3935744759872,5.300000000000004,-0.193574475987198,5.300000000000004,0.193574475987198,38.2967872379936
33.1,5.0,39.1,39.1215139474152,6.0,-0.021513947415201073,6.0,0.021513947415201073,39.1107569737076
34.2,6.9,38.5,38.63022449954759,4.299999999999997,-0.1302244995475874,4.299999999999997,0.1302244995475874,38.56511224977379
33.6,8.8,38.5,38.43271189619757,4.899999999999999,0.06728810380243289,4.899999999999999,0.06728810380243289,38.46635594809878
35.0,11.2,38.5,38.42263660576408,3.5,0.07736339423591687,3.5,0.07736339423591687,38.46131830288204
31.6,9.3,38.0,38.05213642433911,6.399999999999999,-0.052136424339110476,6.399999999999999,0.052136424339110476,38.026068212169555
31.8,8.8,38.0,38.06549884231245,6.199999999999999,-0.06549884231245073,6.199999999999999,0.06549884231245073,38.032749421156225
33.9,11.2,38.1,38.274274451627925,4.200000000000003,-0.1742744516279231,4.200000000000003,0.1742744516279231,38.18713722581396
30.9,6.1,41.5,40.959036066840326,10.600000000000001,0.5409639331596736,10.600000000000001,0.5409639331596736,41.22951803342016
30.7,11.2,38.5,38.50742583457446,7.800000000000001,-0.007425834574462442,7.800000000000001,0.007425834574462442,38.50371291728723
32.2,6.9,38.0,38.11841766630347,5.799999999999997,-0.11841766630347195,5.799999999999997,0.11841766630347195,38.059208833151736
31.9,9.3,38.1,38.33625037111435,6.200000000000003,-0.23625037111435176,6.200000000000003,0.23625037111435176,38.21812518555718
32.2,6.1,38.1,38.225866440989336,5.899999999999999,-0.1258664409893342,5.899999999999999,0.1258664409893342,38.162933220494665
32.8,6.8,38.7,38.3294893755978,5.900000000000006,0.3705106244022005,5.900000000000006,0.3705106244022005,38.5147446877989
31.3,9.3,38.2,38.78028804306823,6.900000000000002,-0.5802880430682293,6.900000000000002,0.5802880430682293,38.49014402153412
31.6,6.8,38.1,38.11328914670532,6.5,-0.013289146705318444,6.5,0.013289146705318444,38.10664457335266
30.8,8.0,37.5,37.60472577294495,6.699999999999999,-0.10472577294495267,6.699999999999999,0.10472577294495267,37.55236288647248
31.0,5.5,38.4,38.471779294233016,7.399999999999999,-0.07177929423301777,7.399999999999999,0.07177929423301777,38.43588964711651
30.7,5.4,38.3,38.41691833397758,7.599999999999998,-0.11691833397757989,7.599999999999998,0.11691833397757989,38.35845916698879
32.6,6.1,39.4,39.32541417124621,6.799999999999997,0.07458582875378994,6.799999999999997,0.07458582875378994,39.3627070856231
35.3,9.1,39.0,38.969016471239385,3.700000000000003,0.03098352876061483,3.700000000000003,0.03098352876061483,38.98450823561969
35.9,33.0,39.1,39.37191002543787,3.200000000000003,-0.2719100254378688,3.200000000000003,0.2719100254378688,39.23595501271893
35.3,32.3,40.0,39.924354054424114,4.700000000000003,0.07564594557588578,4.700000000000003,0.07564594557588578,39.96217702721206
34.8,31.4,39.8,39.93282528933411,5.0,-0.13282528933411442,5.0,0.13282528933411442,39.86641264466705
35.9,33.4,38.6,38.94113970587117,2.700000000000003,-0.3411397058711714,2.700000000000003,0.3411397058711714,38.77056985293559
35.0,33.2,39.6,39.63960007741951,4.600000000000001,-0.03960007741950733,4.600000000000001,0.03960007741950733,39.619800038709755
36.6,34.3,38.6,39.49880250971779,2.0,-0.8988025097177896,2.0,0.8988025097177896,39.04940125485889
36.1,32.5,39.3,39.37655080110809,3.1999999999999957,-0.0765508011080911,3.1999999999999957,0.0765508011080911,39.33827540055404
34.6,29.6,40.6,40.44384654894706,6.0,0.1561534510529441,6.0,0.1561534510529441,40.52192327447353
37.9,36.9,39.0,39.11212365244342,1.1000000000000014,-0.11212365244342237,1.1000000000000014,0.11212365244342237,39.05606182622171
38.9,38.8,39.5,39.51527383920829,0.6000000000000014,-0.015273839208290951,0.6000000000000014,0.015273839208290951,39.507636919604145
38.2,36.8,39.4,39.53209959914663,1.1999999999999957,-0.13209959914663472,1.1999999999999957,0.13209959914663472,39.46604979957331
35.3,31.8,39.3,39.036279843310936,4.0,0.263720156689061,4.0,0.263720156689061,39.16813992165547
34.4,30.8,39.4,39.686931958530494,5.0,-0.286931958530495,5.0,0.286931958530495,39.54346597926525
35.3,31.5,38.5,38.79995639723368,3.200000000000003,-0.29995639723367873,3.200000000000003,0.29995639723367873,38.649978198616836
34.6,32.1,38.2,38.34848631453329,3.6000000000000014,-0.14848631453328665,3.6000000000000014,0.14848631453328665,38.274243157266646
36.9,35.6,38.2,38.35583464692724,1.3000000000000043,-0.15583464692723936,1.3000000000000043,0.15583464692723936,38.277917323463626
34.6,30.4,40.0,39.24811100645142,5.399999999999999,0.7518889935485831,5.399999999999999,0.7518889935485831,39.624055503225705
35.1,32.4,38.5,38.60603866212211,3.3999999999999986,-0.10603866212210988,3.3999999999999986,0.10603866212210988,38.55301933106105
37.6,34.2,39.7,39.45093110896719,2.1000000000000014,0.24906889103281316,2.1000000000000014,0.24906889103281316,39.5754655544836
36.9,33.8,39.6,39.42288232708404,2.700000000000003,0.17711767291596203,2.700000000000003,0.17711767291596203,39.51144116354202
37.7,33.1,40.7,39.329462415469074,3.0,1.370537584530929,3.0,1.370537584530929,40.01473120773454
37.2,31.8,40.6,39.3319335549542,3.3999999999999986,1.268066445045804,3.3999999999999986,1.268066445045804,39.9659667774771
29.3,20.6,39.3,39.18392237343265,9.999999999999996,0.11607762656734621,9.999999999999996,0.11607762656734621,39.241961186716324
32.9,25.3,39.0,39.1905811206477,6.100000000000001,-0.19058112064769972,6.100000000000001,0.19058112064769972,39.095290560323846
36.0,33.2,38.0,38.3498500227104,2.0,-0.3498500227103989,2.0,0.3498500227103989,38.1749250113552
36.5,33.6,38.4,38.557348308431045,1.8999999999999986,-0.15734830843104675,1.8999999999999986,0.15734830843104675,38.478674154215526
35.2,30.6,40.5,40.39714155692494,5.299999999999997,0.10285844307505698,5.299999999999997,0.10285844307505698,40.44857077846247
30.0,13.1,38.3,38.31836257583106,8.299999999999997,-0.0183625758310626,8.299999999999997,0.0183625758310626,38.30918128791553
29.2,10.9,38.2,38.38710429692514,9.000000000000004,-0.18710429692513486,9.000000000000004,0.18710429692513486,38.29355214846257
31.4,5.4,39.0,38.95473981710774,7.600000000000001,0.04526018289225675,7.600000000000001,0.04526018289225675,38.97736990855387
33.3,6.1,38.8,38.78222102416623,5.5,0.017778975833763866,5.5,0.017778975833763866,38.791110512083115
32.0,9.0,39.0,38.96082170406776,7.0,0.03917829593223843,7.0,0.03917829593223843,38.980410852033884
32.0,6.0,38.6,38.50578860405646,6.600000000000001,0.09421139594353889,6.600000000000001,0.09421139594353889,38.552894302028236
32.0,6.0,38.6,38.484832072230496,6.600000000000001,0.11516792776950524,6.600000000000001,0.11516792776950524,38.54241603611525
32.9,5.4,38.2,38.21974518842628,5.300000000000004,-0.019745188426277593,5.300000000000004,0.019745188426277593,38.20987259421314
34.2,6.9,38.5,38.5359615666764,4.299999999999997,-0.035961566676398604,4.299999999999997,0.035961566676398604,38.5179807833382
36.2,6.8,39.3,39.28041075290801,3.0999999999999943,0.01958924709198584,3.0999999999999943,0.01958924709198584,39.290205376454004
32.6,6.0,39.7,39.71456708360681,7.100000000000001,-0.014567083606806364,7.100000000000001,0.014567083606806364,39.707283541803406
32.6,6.0,39.7,39.69861951203878,7.100000000000001,0.001380487961220922,7.100000000000001,0.001380487961220922,39.69930975601939
32.9,6.9,38.0,37.9853738807675,5.100000000000001,0.014626119232502788,5.100000000000001,0.014626119232502788,37.99268694038375
33.2,9.3,38.1,38.06909677535535,4.899999999999999,0.03090322464465345,4.899999999999999,0.03090322464465345,38.08454838767767
35.0,11.2,38.5,38.4529827948536,3.5,0.047017205146403285,3.5,0.047017205146403285,38.4764913974268
31.3,6.0,38.4,38.39230665075593,7.099999999999998,0.007693349244071612,7.099999999999998,0.007693349244071612,38.396153325377966
32.1,5.4,38.4,38.39551898202879,6.299999999999997,0.004481017971208701,6.299999999999997,0.004481017971208701,38.3977594910144
29.8,5.4,38.0,37.96251124702372,8.2,0.03748875297628018,8.2,0.03748875297628018,37.981255623511856
33.1,6.1,39.2,39.14774809136184,6.100000000000001,0.05225190863816209,6.100000000000001,0.05225190863816209,39.17387404568092
31.9,6.8,38.0,37.98017483566902,6.100000000000001,0.019825164330981693,6.100000000000001,0.019825164330981693,37.99008741783451
31.8,8.8,38.0,37.98181527092241,6.199999999999999,0.018184729077589168,6.199999999999999,0.018184729077589168,37.990907635461205
33.9,11.2,38.1,38.23742072969793,4.200000000000003,-0.1374207296979293,4.200000000000003,0.1374207296979293,38.16871036484896
30.9,6.1,41.5,41.4289170430219,10.600000000000001,0.07108295697810263,10.600000000000001,0.07108295697810263,41.46445852151095
31.9,6.9,38.5,38.359675063716814,6.600000000000001,0.14032493628318576,6.600000000000001,0.14032493628318576,38.42983753185841
31.9,6.9,38.5,38.39354684667414,6.600000000000001,0.10645315332585881,6.600000000000001,0.10645315332585881,38.44677342333707
32.8,9.3,38.5,38.59850628652087,5.700000000000003,-0.09850628652087323,5.700000000000003,0.09850628652087323,38.54925314326044
32.7,5.5,38.2,38.23046616163786,5.5,-0.030466161637853872,5.5,0.030466161637853872,38.21523308081893
28.6,5.4,38.3,38.29517563871605,9.699999999999996,0.004824361283944256,9.699999999999996,0.004824361283944256,38.29758781935803
30.6,9.0,39.0,38.496094056048825,8.399999999999999,0.5039059439511746,8.399999999999999,0.5039059439511746,38.748047028024416
30.6,9.0,39.0,38.48310593686272,8.399999999999999,0.5168940631372791,8.399999999999999,0.5168940631372791,38.741552968431364
28.7,5.4,38.9,38.87757885648904,10.2,0.022421143510960917,10.2,0.022421143510960917,38.88878942824452
33.0,8.8,38.3,38.29810411721088,5.299999999999997,0.0018958827891140118,5.299999999999997,0.0018958827891140118,38.29905205860544
33.2,9.1,38.7,38.67249253544288,5.5,0.02750746455712516,5.5,0.02750746455712516,38.686246267721444
25.4,5.4,38.1,38.07309176141304,12.700000000000003,0.02690823858696234,12.700000000000003,0.02690823858696234,38.086545880706524
32.2,6.1,38.1,38.1592367295278,5.899999999999999,-0.05923672952779668,5.899999999999999,0.05923672952779668,38.1296183647639
32.2,6.1,38.1,38.17229213254144,5.899999999999999,-0.07229213254144184,5.899999999999999,0.07229213254144184,38.136146066270726
31.2,8.8,39.0,38.94569022437288,7.800000000000001,0.05430977562711803,7.800000000000001,0.05430977562711803,38.97284511218644
31.5,6.0,38.2,38.19735486919146,6.700000000000003,0.0026451308085455594,6.700000000000003,0.0026451308085455594,38.19867743459573
28.2,5.4,38.5,38.456825575844974,10.3,0.04317442415502626,10.3,0.04317442415502626,38.47841278792249
31.6,6.8,38.1,38.05333251739901,6.5,0.04666748260099496,6.5,0.04666748260099496,38.076666258699504
32.7,9.3,38.1,38.028795755310426,5.399999999999999,0.07120424468957509,5.399999999999999,0.07120424468957509,38.06439787765521
33.2,8.8,38.0,37.96362658345143,4.799999999999997,0.03637341654857096,4.799999999999997,0.03637341654857096,37.981813291725715
31.0,5.5,38.4,38.39552237565415,7.399999999999999,0.004477624345845754,7.399999999999999,0.004477624345845754,38.39776118782707
32.6,6.1,39.4,39.40351104753194,6.799999999999997,-0.0035110475319442003,6.799999999999997,0.0035110475319442003,39.40175552376597
31.7,6.9,39.2,39.18482110437826,7.5000000000000036,0.01517889562174446,7.5000000000000036,0.01517889562174446,39.19241055218913
33.7,8.8,38.6,38.6165995400884,4.899999999999999,-0.016599540088400033,4.899999999999999,0.016599540088400033,38.6082997700442
32.1,9.0,39.1,39.32868955822549,7.0,-0.22868955822548998,7.0,0.22868955822548998,39.21434477911275
33.3,5.5,39.3,39.32803299546987,6.0,-0.02803299546987148,6.0,0.02803299546987148,39.31401649773493
30.8,18.3,37.9,38.37340950127074,7.099999999999998,-0.4734095012707442,7.099999999999998,0.4734095012707442,38.136704750635374
31.9,20.8,38.1,38.35125247021328,6.200000000000003,-0.2512524702132808,6.200000000000003,0.2512524702132808,38.225626235106645
33.6,8.0,38.4,38.37324137766888,4.799999999999997,0.02675862233111559,4.799999999999997,0.02675862233111559,38.38662068883444
32.0,6.0,38.6,38.516998023100406,6.600000000000001,0.08300197689959532,6.600000000000001,0.08300197689959532,38.558499011550204
36.2,6.8,39.3,39.30587288615297,3.0999999999999943,-0.005872886152971546,3.0999999999999943,0.005872886152971546,39.30293644307648
36.2,8.8,39.0,39.00955487258534,2.799999999999997,-0.00955487258534049,2.799999999999997,0.00955487258534049,39.00477743629267
32.9,6.9,38.0,37.96543302523595,5.100000000000001,0.03456697476404713,5.100000000000001,0.03456697476404713,37.982716512617976
32.2,5.5,38.9,38.88797477881293,6.699999999999996,0.012025221187066393,6.699999999999996,0.012025221187066393,38.89398738940646
33.1,6.1,39.2,39.19171749459121,6.100000000000001,0.008282505408793384,6.100000000000001,0.008282505408793384,39.1958587472956
32.0,9.1,38.4,38.36782307507178,6.399999999999999,0.032176924928215556,6.399999999999999,0.032176924928215556,38.383911537535894
30.6,5.4,38.1,38.27462255378963,7.5,-0.1746225537896251,7.5,0.1746225537896251,38.18731127689482
31.9,6.9,38.5,38.32681701642201,6.600000000000001,0.17318298357798767,6.600000000000001,0.17318298357798767,38.413408508211006
31.1,8.0,38.6,38.59115904768908,7.5,0.008840952310919192,7.5,0.008840952310919192,38.59557952384454
31.8,6.1,39.2,39.20946587134584,7.400000000000002,-0.00946587134583865,7.400000000000002,0.00946587134583865,39.20473293567292
33.0,8.8,38.3,38.27450824959177,5.299999999999997,0.025491750408228597,5.299999999999997,0.025491750408228597,38.28725412479588
25.4,5.4,38.1,38.06743280277322,12.700000000000003,0.032567197226782696,12.700000000000003,0.032567197226782696,38.08371640138661
25.3,5.0,38.3,38.27609220724379,12.999999999999996,0.023907792756205026,12.999999999999996,0.023907792756205026,38.288046103621895
32.1,5.5,38.5,38.47194579569762,6.399999999999999,0.028054204302378594,6.399999999999999,0.028054204302378594,38.48597289784881
32.0,6.9,38.2,38.15502706467167,6.200000000000003,0.04497293532833169,6.200000000000003,0.04497293532833169,38.17751353233584
31.5,5.4,38.8,38.79603007175013,7.299999999999997,0.003969928249865973,7.299999999999997,0.003969928249865973,38.79801503587507
30.4,5.0,38.3,38.44845996116564,7.899999999999999,-0.14845996116564208,7.899999999999999,0.14845996116564208,38.37422998058282
33.2,6.8,39.0,39.01032888260867,5.799999999999997,-0.010328882608668266,5.799999999999997,0.010328882608668266,39.00516444130433
33.0,8.0,38.9,38.90586647125911,5.899999999999999,-0.005866471259110995,5.899999999999999,0.005866471259110995,38.902933235629554
36.1,33.9,39.2,38.94287745910246,3.1000000000000014,0.25712254089754083,3.1000000000000014,0.25712254089754083,39.07143872955123
38.2,37.7,39.0,39.37482574925584,0.7999999999999972,-0.3748257492558409,0.7999999999999972,0.3748257492558409,39.187412874627924
35.7,31.9,39.4,39.538760706236445,3.6999999999999957,-0.13876070623644665,3.6999999999999957,0.13876070623644665,39.469380353118225
36.2,33.7,38.8,38.75999801259629,2.5999999999999943,0.04000198740370564,2.5999999999999943,0.04000198740370564,38.77999900629814
38.2,37.8,39.5,39.23475692909464,1.2999999999999972,0.26524307090536325,1.2999999999999972,0.26524307090536325,39.367378464547315
34.5,32.1,39.5,39.63363744346678,5.0,-0.13363744346678175,5.0,0.13363744346678175,39.56681872173339
36.4,32.3,40.5,40.43183040766531,4.100000000000001,0.06816959233469078,4.100000000000001,0.06816959233469078,40.46591520383265
36.7,33.0,38.7,39.59114751669694,2.0,-0.8911475166969396,2.0,0.8911475166969396,39.145573758348476
34.1,30.2,40.3,40.39397003761839,6.199999999999996,-0.09397003761839073,6.199999999999996,0.09397003761839073,40.34698501880919
37.0,35.0,39.1,39.00411412107138,2.1000000000000014,0.09588587892861966,2.1000000000000014,0.09588587892861966,39.05205706053569
35.8,32.5,38.6,38.70976086442471,2.8000000000000043,-0.10976086442470745,2.8000000000000043,0.10976086442470745,38.65488043221235
35.3,32.1,38.4,38.770959122892506,3.1000000000000014,-0.37095912289250776,3.1000000000000014,0.37095912289250776,38.58547956144625
34.0,29.9,39.4,39.75990109041437,5.399999999999999,-0.35990109041436824,5.399999999999999,0.35990109041436824,39.57995054520718
34.7,32.2,39.7,38.304608739511465,5.0,1.3953912604885375,5.0,1.3953912604885375,39.002304369755734
36.5,34.8,38.2,38.29505553865382,1.7000000000000028,-0.095055538653817,1.7000000000000028,0.095055538653817,38.24752776932691
35.0,31.4,38.8,39.209414028108135,3.799999999999997,-0.409414028108138,3.799999999999997,0.409414028108138,39.00470701405406
36.5,32.1,38.4,39.06423078313307,1.8999999999999986,-0.6642307831330712,1.8999999999999986,0.6642307831330712,38.73211539156654
39.2,37.2,39.9,39.819232123947565,0.6999999999999957,0.08076787605243396,0.6999999999999957,0.08076787605243396,39.85961606197378
35.2,30.1,39.4,39.707338300775966,4.199999999999996,-0.30733830077596735,4.199999999999996,0.30733830077596735,39.55366915038798
34.9,27.6,38.3,39.82542243985994,3.3999999999999986,-1.5254224398599447,3.3999999999999986,1.5254224398599447,39.062711219929966
33.8,27.6,39.1,39.22954489543359,5.300000000000004,-0.1295448954335896,5.300000000000004,0.1295448954335896,39.1647724477168
33.0,25.7,39.1,39.22480916377552,6.100000000000001,-0.12480916377551665,6.100000000000001,0.12480916377551665,39.162404581887756
36.9,34.5,38.6,38.343730483877,1.7000000000000028,0.2562695161229982,1.7000000000000028,0.2562695161229982,38.4718652419385
36.0,33.0,38.3,38.19990722701765,2.299999999999997,0.1000927729823502,2.299999999999997,0.1000927729823502,38.24995361350882
35.9,32.3,41.2,40.3165687553143,5.300000000000004,0.8834312446857027,5.300000000000004,0.8834312446857027,40.75828437765715
28.6,10.9,38.0,38.3890887191768,9.399999999999999,-0.3890887191767973,9.399999999999999,0.3890887191767973,38.1945443595884
31.4,5.4,39.0,38.92993450291876,7.600000000000001,0.07006549708123799,7.600000000000001,0.07006549708123799,38.964967251459385
33.3,6.1,38.8,38.76850171194542,5.5,0.03149828805457844,5.5,0.03149828805457844,38.78425085597271
31.8,6.9,38.7,38.6488919961134,6.900000000000002,0.05110800388660408,6.900000000000002,0.05110800388660408,38.6744459980567
33.6,8.0,38.4,38.37529688957202,4.799999999999997,0.02470311042797846,4.799999999999997,0.02470311042797846,38.38764844478601
34.2,6.9,38.5,38.556526832904375,4.299999999999997,-0.05652683290437466,4.299999999999997,0.05652683290437466,38.52826341645219
33.9,9.3,38.8,38.82300680683687,4.899999999999999,-0.02300680683687517,4.899999999999999,0.02300680683687517,38.811503403418435
33.7,9.0,40.0,39.98042761226727,6.299999999999997,0.019572387732729624,6.299999999999997,0.019572387732729624,39.99021380613364
33.2,5.4,39.6,39.59623095912228,6.399999999999999,0.0037690408777208972,6.399999999999999,0.0037690408777208972,39.598115479561145
33.5,5.5,39.2,39.21962789437735,5.700000000000003,-0.019627894377350685,5.700000000000003,0.019627894377350685,39.20981394718868
35.7,6.1,38.1,38.10668573145132,2.3999999999999986,-0.0066857314513200095,2.3999999999999986,0.0066857314513200095,38.103342865725665
32.9,6.9,38.0,37.99065262702565,5.100000000000001,0.009347372974346513,5.100000000000001,0.009347372974346513,37.99532631351283
33.1,6.8,38.2,38.174190104868245,5.100000000000001,0.0258098951317578,5.100000000000001,0.0258098951317578,38.187095052434124
32.2,5.5,38.9,38.81932319082125,6.699999999999996,0.08067680917874753,6.699999999999996,0.08067680917874753,38.85966159541063
26.6,5.0,38.9,38.8611312434115,12.299999999999997,0.03886875658849931,12.299999999999997,0.03886875658849931,38.88056562170575
31.6,9.3,38.0,37.97382218715602,6.399999999999999,0.026177812843982906,6.399999999999999,0.026177812843982906,37.98691109357801
33.3,8.0,38.2,38.16681812154604,4.900000000000006,0.03318187845396636,4.900000000000006,0.03318187845396636,38.183409060773016
32.0,9.1,38.4,38.362590655108114,6.399999999999999,0.03740934489188419,6.399999999999999,0.03740934489188419,38.38129532755406
33.9,11.2,38.1,38.21068650191574,4.200000000000003,-0.11068650191573681,4.200000000000003,0.11068650191573681,38.15534325095787
