Actual,Predicted,Method,Residual,AbsoluteError
39.1,39.0966880419188,Alternative nested blend,0.0033119580811984406,0.0033119580811984406
39.2,39.1770054936203,Alternative nested blend,0.02299450637970324,0.02299450637970324
39.6,39.5509152719709,Alternative nested blend,0.04908472802910069,0.04908472802910069
39.6,39.5821981417278,Alternative nested blend,0.017801858272200377,0.017801858272200377
38.1,38.1192248400195,Alternative nested blend,-0.01922484001949698,0.01922484001949698
38.1,38.1811590836298,Alternative nested blend,-0.08115908362979951,0.08115908362979951
38.1,38.185170871102,Alternative nested blend,-0.08517087110200094,0.08517087110200094
38.0,38.0657301386992,Alternative nested blend,-0.06573013869920175,0.06573013869920175
38.2,38.2005383050083,Alternative nested blend,-0.0005383050082983232,0.0005383050082983232
38.0,38.0208701196748,Alternative nested blend,-0.020870119674796683,0.020870119674796683
38.0,38.0476253750937,Alternative nested blend,-0.047625375093701905,0.047625375093701905
38.2,38.2040660039704,Alternative nested blend,-0.0040660039703936945,0.0040660039703936945
38.0,38.0724771599905,Alternative nested blend,-0.07247715999049831,0.07247715999049831
38.1,38.3694319062035,Alternative nested blend,-0.26943190620350066,0.26943190620350066
38.1,38.0906163686629,Alternative nested blend,0.009383631337101406,0.009383631337101406
38.9,38.888677225188,Alternative nested blend,0.011322774812001057,0.011322774812001057
38.9,38.8647555579752,Alternative nested blend,0.035244442024797706,0.035244442024797706
38.5,38.5014603667409,Alternative nested blend,-0.0014603667409005539,0.0014603667409005539
39.1,39.0355256420101,Alternative nested blend,0.06447435798990142,0.06447435798990142
38.2,38.3625205916453,Alternative nested blend,-0.16252059164529697,0.16252059164529697
38.6,38.3230904946444,Alternative nested blend,0.2769095053556043,0.2769095053556043
39.0,38.7063451534836,Alternative nested blend,0.2936548465163966,0.2936548465163966
39.1,39.0715681959213,Alternative nested blend,0.02843180407869994,0.02843180407869994
38.0,38.0853753449717,Alternative nested blend,-0.08537534497170185,0.08537534497170185
38.3,38.3361658251827,Alternative nested blend,-0.03616582518269951,0.03616582518269951
38.7,38.6625361537148,Alternative nested blend,0.03746384628520616,0.03746384628520616
39.4,39.3337133910191,Alternative nested blend,0.06628660898089578,0.06628660898089578
38.1,38.1687523515043,Alternative nested blend,-0.06875235150430115,0.06875235150430115
38.7,38.6600577429327,Alternative nested blend,0.03994225706730248,0.03994225706730248
39.0,38.8964694813689,Alternative nested blend,0.10353051863110352,0.10353051863110352
39.0,38.870318818044,Alternative nested blend,0.12968118195600198,0.12968118195600198
39.5,39.1356479214431,Alternative nested blend,0.3643520785568981,0.3643520785568981
38.2,38.2484494119796,Alternative nested blend,-0.048449411979596846,0.048449411979596846
38.5,38.3500396595053,Alternative nested blend,0.14996034049470097,0.14996034049470097
38.1,38.5246454092336,Alternative nested blend,-0.42464540923359806,0.42464540923359806
37.5,37.6527846903787,Alternative nested blend,-0.15278469037870224,0.15278469037870224
38.8,38.7724113671333,Alternative nested blend,0.02758863286669566,0.02758863286669566
38.4,38.4519991538178,Alternative nested blend,-0.05199915381780329,0.05199915381780329
38.3,38.3437767306178,Alternative nested blend,-0.0437767306178003,0.0437767306178003
38.3,38.3851937089608,Alternative nested blend,-0.08519370896080147,0.08519370896080147
38.3,38.568785104301,Alternative nested blend,-0.2687851043010028,0.2687851043010028
39.4,39.3783434201161,Alternative nested blend,0.021656579883895688,0.021656579883895688
39.0,38.9672602614992,Alternative nested blend,0.03273973850080125,0.03273973850080125
39.4,39.3880625088986,Alternative nested blend,0.011937491101399189,0.011937491101399189
38.0,38.2498497797583,Alternative nested blend,-0.24984977975829992,0.24984977975829992
38.1,38.8164734847983,Alternative nested blend,-0.7164734847982999,0.7164734847982999
38.8,38.8237204462745,Alternative nested blend,-0.02372044627450265,0.02372044627450265
38.7,38.6815482565326,Alternative nested blend,0.018451743467402082,0.018451743467402082
39.0,38.9693518561093,Alternative nested blend,0.030648143890701363,0.030648143890701363
39.5,39.503756845649,Alternative nested blend,-0.003756845649000695,0.003756845649000695
39.0,38.994868305749,Alternative nested blend,0.005131694250998464,0.005131694250998464
38.9,38.9021006327891,Alternative nested blend,-0.002100632789101553,0.002100632789101553
38.0,38.0227075649559,Alternative nested blend,-0.022707564955901205,0.022707564955901205
38.2,38.1960063309258,Alternative nested blend,0.003993669074205286,0.003993669074205286
38.4,38.402457442538,Alternative nested blend,-0.0024574425380023968,0.0024574425380023968
38.0,38.0302232796529,Alternative nested blend,-0.03022327965290117,0.03022327965290117
38.2,38.203376401397,Alternative nested blend,-0.003376401396998574,0.003376401396998574
38.1,38.1066755121972,Alternative nested blend,-0.006675512197197975,0.006675512197197975
38.9,38.8870828824745,Alternative nested blend,0.012917117525496735,0.012917117525496735
38.5,38.2808378882227,Alternative nested blend,0.21916211177730105,0.21916211177730105
38.5,38.5350266425064,Alternative nested blend,-0.035026642506402084,0.035026642506402084
38.9,38.8962985326081,Alternative nested blend,0.003701467391898916,0.003701467391898916
38.0,38.1091860746826,Alternative nested blend,-0.10918607468259722,0.10918607468259722
38.2,38.5746131686382,Alternative nested blend,-0.3746131686381986,0.3746131686381986
38.7,38.658115250376,Alternative nested blend,0.04188474962400335,0.04188474962400335
38.2,38.2063151553969,Alternative nested blend,-0.006315155396897865,0.006315155396897865
37.5,37.6058812882439,Alternative nested blend,-0.10588128824389997,0.10588128824389997
38.8,38.7846306353371,Alternative nested blend,0.01536936466289518,0.01536936466289518
38.4,38.4473952206426,Alternative nested blend,-0.047395220642599156,0.047395220642599156
38.8,38.5339739085423,Alternative nested blend,0.2660260914576966,0.2660260914576966
39.1,39.0755466747542,Alternative nested blend,0.02445332524580124,0.02445332524580124
39.3,39.286390009675,Alternative nested blend,0.013609990324994214,0.013609990324994214
39.3,39.4237583468985,Alternative nested blend,-0.12375834689850507,0.12375834689850507
39.4,39.4315891955391,Alternative nested blend,-0.031589195539098114,0.031589195539098114
39.5,39.4575028715057,Alternative nested blend,0.04249712849429699,0.04249712849429699
38.6,38.8410570075289,Alternative nested blend,-0.24105700752890158,0.24105700752890158
39.2,38.9762088195146,Alternative nested blend,0.22379118048539937,0.22379118048539937
39.5,39.1701437916235,Alternative nested blend,0.32985620837649776,0.32985620837649776
39.3,39.2576443148065,Alternative nested blend,0.04235568519349897,0.04235568519349897
40.5,40.3640959788957,Alternative nested blend,0.13590402110430233,0.13590402110430233
39.0,38.9918325228626,Alternative nested blend,0.008167477137398294,0.008167477137398294
39.0,39.0791816183872,Alternative nested blend,-0.07918161838720295,0.07918161838720295
39.5,39.3604381598899,Alternative nested blend,0.13956184011009753,0.13956184011009753
39.8,39.5230676742193,Alternative nested blend,0.2769323257806988,0.2769323257806988
39.3,38.9692989454928,Alternative nested blend,0.33070105450719467,0.33070105450719467
38.5,38.8043328231467,Alternative nested blend,-0.3043328231467015,0.3043328231467015
38.2,38.264131928322,Alternative nested blend,-0.06413192832199854,0.06413192832199854
38.3,38.6512687266589,Alternative nested blend,-0.3512687266589012,0.3512687266589012
38.4,38.637265352129,Alternative nested blend,-0.23726535212900046,0.23726535212900046
39.1,38.9716721427557,Alternative nested blend,0.12832785724430096,0.12832785724430096
39.7,38.8253680539881,Alternative nested blend,0.8746319460119025,0.8746319460119025
39.3,39.8882074049351,Alternative nested blend,-0.5882074049351047,0.5882074049351047
39.4,39.708974368055,Alternative nested blend,-0.30897436805500433,0.30897436805500433
40.2,39.277039973559,Alternative nested blend,0.9229600264410038,0.9229600264410038
38.6,38.689416625346,Alternative nested blend,-0.08941662534599715,0.08941662534599715
38.5,38.8666298475469,Alternative nested blend,-0.3666298475469034,0.3666298475469034
38.0,38.2931481698665,Alternative nested blend,-0.29314816986649816,0.29314816986649816
38.2,38.660458919244,Alternative nested blend,-0.4604589192439974,0.4604589192439974
38.4,38.6109065680378,Alternative nested blend,-0.2109065680377995,0.2109065680377995
38.7,39.1436350787519,Alternative nested blend,-0.4436350787518961,0.4436350787518961
38.3,38.1241708343851,Alternative nested blend,0.1758291656148998,0.1758291656148998
38.2,38.2396437898869,Alternative nested blend,-0.03964378988689532,0.03964378988689532
38.4,38.40744730917,Alternative nested blend,-0.007447309170004246,0.007447309170004246
38.5,38.5048367770278,Alternative nested blend,-0.004836777027797723,0.004836777027797723
39.0,38.9167460767334,Alternative nested blend,0.08325392326659653,0.08325392326659653
38.6,38.5320590595138,Alternative nested blend,0.0679409404862028,0.0679409404862028
38.0,38.1153437165179,Alternative nested blend,-0.11534371651789854,0.11534371651789854
38.2,38.2967970016506,Alternative nested blend,-0.09679700165060012,0.09679700165060012
38.5,38.5911889597662,Alternative nested blend,-0.09118895976619967,0.09118895976619967
39.3,39.2218127653301,Alternative nested blend,0.07818723466989752,0.07818723466989752
38.9,38.9317188370042,Alternative nested blend,-0.031718837004198974,0.031718837004198974
39.7,39.7177776877022,Alternative nested blend,-0.017777687702199785,0.017777687702199785
38.5,38.4434232543791,Alternative nested blend,0.05657674562090165,0.05657674562090165
38.5,38.4386549852673,Alternative nested blend,0.061345014732701486,0.061345014732701486
38.5,38.536148704902,Alternative nested blend,-0.036148704901997064,0.036148704901997064
38.4,38.4409082911822,Alternative nested blend,-0.0409082911821983,0.0409082911821983
38.4,38.4255909488865,Alternative nested blend,-0.02559094888650293,0.02559094888650293
38.3,38.2746141356888,Alternative nested blend,0.025385864311196826,0.025385864311196826
38.0,38.0654789337868,Alternative nested blend,-0.06547893378679959,0.06547893378679959
38.2,38.2094151924958,Alternative nested blend,-0.009415192495794145,0.009415192495794145
38.3,38.2899214237491,Alternative nested blend,0.010078576250897697,0.010078576250897697
38.1,38.0994848929878,Alternative nested blend,0.000515107012198257,0.000515107012198257
38.1,38.1089452162765,Alternative nested blend,-0.008945216276501355,0.008945216276501355
38.5,38.3879168035141,Alternative nested blend,0.11208319648589793,0.11208319648589793
38.6,38.6543076202225,Alternative nested blend,-0.054307620222495245,0.054307620222495245
38.5,38.5395489024109,Alternative nested blend,-0.0395489024108997,0.0395489024108997
38.5,38.5761164630189,Alternative nested blend,-0.07611646301889863,0.07611646301889863
39.1,39.0372300356657,Alternative nested blend,0.06276996433430071,0.06276996433430071
38.5,38.5092485120216,Alternative nested blend,-0.009248512021599709,0.009248512021599709
39.0,38.7067519948135,Alternative nested blend,0.2932480051864985,0.2932480051864985
38.9,38.2447815273886,Alternative nested blend,0.6552184726114021,0.6552184726114021
39.2,39.0724092008803,Alternative nested blend,0.12759079911970161,0.12759079911970161
38.1,38.1060926825236,Alternative nested blend,-0.006092682523600956,0.006092682523600956
38.1,38.1218535681972,Alternative nested blend,-0.021853568197201412,0.021853568197201412
38.6,38.6965659359019,Alternative nested blend,-0.09656593590189999,0.09656593590189999
38.1,38.1319907238792,Alternative nested blend,-0.03199072387919699,0.03199072387919699
38.1,38.1457195739099,Alternative nested blend,-0.045719573909899225,0.045719573909899225
38.2,38.270521187554,Alternative nested blend,-0.07052118755400016,0.07052118755400016
38.2,38.2048815546578,Alternative nested blend,-0.004881554657799825,0.004881554657799825
38.2,38.2212940319794,Alternative nested blend,-0.02129403197939439,0.02129403197939439
38.5,38.4562972116383,Alternative nested blend,0.04370278836169916,0.04370278836169916
38.0,38.1039308468911,Alternative nested blend,-0.1039308468911031,0.1039308468911031
38.1,38.5692891124165,Alternative nested blend,-0.4692891124164973,0.4692891124164973
38.2,38.1696283585311,Alternative nested blend,0.030371641468903476,0.030371641468903476
38.2,38.1667502819357,Alternative nested blend,0.033249718064304545,0.033249718064304545
38.0,38.0014191397158,Alternative nested blend,-0.0014191397158000996,0.0014191397158000996
39.4,39.3627200460774,Alternative nested blend,0.03727995392259942,0.03727995392259942
39.0,38.9787911256431,Alternative nested blend,0.02120887435690122,0.02120887435690122
38.6,38.6686005567314,Alternative nested blend,-0.06860055673139698,0.06860055673139698
39.1,39.4471850804515,Alternative nested blend,-0.34718508045149576,0.34718508045149576
39.1,39.2656494130573,Alternative nested blend,-0.1656494130572952,0.1656494130572952
39.9,39.8149767975155,Alternative nested blend,0.0850232024844999,0.0850232024844999
38.1,38.2229508445154,Alternative nested blend,-0.12295084451540106,0.12295084451540106
38.2,38.9470300545027,Alternative nested blend,-0.7470300545026944,0.7470300545026944
39.0,38.9074457118718,Alternative nested blend,0.09255428812819844,0.09255428812819844
38.6,38.5213720160366,Alternative nested blend,0.07862798396340054,0.07862798396340054
39.1,39.1088162521005,Alternative nested blend,-0.008816252100501742,0.008816252100501742
39.2,39.19044452742,Alternative nested blend,0.00955547258000422,0.00955547258000422
39.7,39.6934388467406,Alternative nested blend,0.006561153259404762,0.006561153259404762
38.1,38.1247699805293,Alternative nested blend,-0.024769980529299573,0.024769980529299573
38.1,38.1529625808219,Alternative nested blend,-0.052962580821898086,0.052962580821898086
38.0,38.0300336300296,Alternative nested blend,-0.03003363002959958,0.03003363002959958
38.9,38.8501114783616,Alternative nested blend,0.04988852163840107,0.04988852163840107
38.2,38.2009567151431,Alternative nested blend,-0.0009567151430971421,0.0009567151430971421
39.1,39.0803511716549,Alternative nested blend,0.01964882834510462,0.01964882834510462
38.2,38.2548446475393,Alternative nested blend,-0.05484464753929785,0.05484464753929785
39.2,39.1560427171446,Alternative nested blend,0.04395728285540201,0.04395728285540201
38.6,38.6434061104594,Alternative nested blend,-0.04340611045940079,0.04340611045940079
38.1,38.1040797497016,Alternative nested blend,-0.004079749701595858,0.004079749701595858
38.3,38.3169998652004,Alternative nested blend,-0.016999865200403974,0.016999865200403974
38.0,38.0299783896159,Alternative nested blend,-0.029978389615898493,0.029978389615898493
38.1,38.0837825415732,Alternative nested blend,0.016217458426801556,0.016217458426801556
38.0,38.3257236882448,Alternative nested blend,-0.3257236882447998,0.3257236882447998
38.0,38.0006801591798,Alternative nested blend,-0.0006801591798009099,0.0006801591798009099
38.3,38.3844074771924,Alternative nested blend,-0.08440747719239994,0.08440747719239994
38.6,38.6190220207153,Alternative nested blend,-0.019022020715297572,0.019022020715297572
39.4,39.3781003232343,Alternative nested blend,0.021899676765698928,0.021899676765698928
38.9,39.0859291506492,Alternative nested blend,-0.18592915064920135,0.18592915064920135
39.4,39.3209584873935,Alternative nested blend,0.07904151260650139,0.07904151260650139
40.0,39.916822933262,Alternative nested blend,0.08317706673800274,0.08317706673800274
39.6,39.6379297833386,Alternative nested blend,-0.037929783338597645,0.037929783338597645
38.8,38.6497035938164,Alternative nested blend,0.15029640618359963,0.15029640618359963
39.1,39.0912908074447,Alternative nested blend,0.008709192555301115,0.008709192555301115
40.4,40.438185983287,Alternative nested blend,-0.038185983287000624,0.038185983287000624
39.5,39.443999810242,Alternative nested blend,0.05600018975800225,0.05600018975800225
39.5,39.8876544837847,Alternative nested blend,-0.3876544837847007,0.3876544837847007
40.6,40.2726277120764,Alternative nested blend,0.32737228792360185,0.32737228792360185
40.5,40.2030291892175,Alternative nested blend,0.2969708107824971,0.2969708107824971
38.5,39.2711476093554,Alternative nested blend,-0.7711476093554026,0.7711476093554026
38.5,38.7562792076692,Alternative nested blend,-0.256279207669202,0.256279207669202
39.6,39.7352050512938,Alternative nested blend,-0.13520505129380211,0.13520505129380211
38.5,38.6504564141495,Alternative nested blend,-0.1504564141495024,0.1504564141495024
38.2,38.4531363100302,Alternative nested blend,-0.2531363100302002,0.2531363100302002
38.0,38.7137275412933,Alternative nested blend,-0.7137275412933022,0.7137275412933022
40.0,39.1916287732898,Alternative nested blend,0.8083712267102001,0.8083712267102001
39.8,39.5847547809437,Alternative nested blend,0.21524521905629967,0.21524521905629967
40.0,39.6500837537436,Alternative nested blend,0.3499162462563987,0.3499162462563987
39.3,38.7703103309247,Alternative nested blend,0.5296896690752959,0.5296896690752959
38.3,39.7898501793991,Alternative nested blend,-1.489850179399106,1.489850179399106
38.7,38.6050482851725,Alternative nested blend,0.09495171482750209,0.09495171482750209
38.6,38.6026502944754,Alternative nested blend,-0.002650294475401438,0.002650294475401438
38.0,38.3609520223174,Alternative nested blend,-0.36095202231739876,0.36095202231739876
39.2,38.8594413094594,Alternative nested blend,0.34055869054060395,0.34055869054060395
41.2,40.0744089458124,Alternative nested blend,1.125591054187602,1.125591054187602
38.3,37.9792056108393,Alternative nested blend,0.3207943891606959,0.3207943891606959
38.3,38.2422183627112,Alternative nested blend,0.05778163728879804,0.05778163728879804
38.7,38.6428752483645,Alternative nested blend,0.05712475163550579,0.05712475163550579
38.4,38.4018131007724,Alternative nested blend,-0.0018131007724022652,0.0018131007724022652
38.5,38.3862118818409,Alternative nested blend,0.11378811815909984,0.11378811815909984
38.3,38.3184131061693,Alternative nested blend,-0.018413106169305138,0.018413106169305138
38.6,38.5106179909518,Alternative nested blend,0.08938200904820093,0.08938200904820093
39.1,39.125503952622,Alternative nested blend,-0.025503952621996007,0.025503952621996007
39.2,39.2082033071586,Alternative nested blend,-0.008203307158595408,0.008203307158595408
38.8,38.7303640680852,Alternative nested blend,0.06963593191479589,0.06963593191479589
40.0,39.9798175813779,Alternative nested blend,0.020182418622098908,0.020182418622098908
39.2,39.2569679858244,Alternative nested blend,-0.0569679858244001,0.0569679858244001
38.1,38.0741387776452,Alternative nested blend,0.025861222354798485,0.025861222354798485
38.1,38.0830080888575,Alternative nested blend,0.016991911142504534,0.016991911142504534
38.5,38.6181224674468,Alternative nested blend,-0.11812246744680266,0.11812246744680266
38.4,38.4181655239762,Alternative nested blend,-0.01816552397620086,0.01816552397620086
38.9,38.8023474084038,Alternative nested blend,0.09765259159620143,0.09765259159620143
39.2,39.1315754367383,Alternative nested blend,0.06842456326170065,0.06842456326170065
38.0,37.9817831497808,Alternative nested blend,0.018216850219197056,0.018216850219197056
38.2,38.1794888606542,Alternative nested blend,0.020511139345799734,0.020511139345799734
38.3,38.2709583433882,Alternative nested blend,0.029041656611795474,0.029041656611795474
38.1,38.0507332431208,Alternative nested blend,0.04926675687919868,0.04926675687919868
41.5,41.0926173645295,Alternative nested blend,0.4073826354704977,0.4073826354704977
38.7,38.7955919085506,Alternative nested blend,-0.0955919085505954,0.0955919085505954
38.6,38.6329609359016,Alternative nested blend,-0.03296093590159899,0.03296093590159899
38.6,38.5725253027989,Alternative nested blend,0.027474697201100184,0.027474697201100184
39.1,39.0418688993554,Alternative nested blend,0.058131100644601474,0.058131100644601474
38.3,38.345046352419,Alternative nested blend,-0.0450463524189999,0.0450463524189999
39.1,39.1026588338302,Alternative nested blend,-0.002658833830196272,0.002658833830196272
38.6,38.6532772568112,Alternative nested blend,-0.053277256811199436,0.053277256811199436
39.2,39.1341734205058,Alternative nested blend,0.06582657949419968,0.06582657949419968
38.8,38.8117893569955,Alternative nested blend,-0.0117893569955001,0.0117893569955001
38.8,38.7807824693033,Alternative nested blend,0.01921753069670018,0.01921753069670018
38.3,38.3547066240912,Alternative nested blend,-0.05470662409120308,0.05470662409120308
38.1,38.1972710151296,Alternative nested blend,-0.0972710151295999,0.0972710151295999
38.1,38.1118194824061,Alternative nested blend,-0.011819482406096427,0.011819482406096427
38.2,38.4111054783434,Alternative nested blend,-0.21110547834339854,0.21110547834339854
38.0,38.0362598564234,Alternative nested blend,-0.03625985642339913,0.03625985642339913
38.5,38.4620629758119,Alternative nested blend,0.03793702418810341,0.03793702418810341
38.1,38.0414434315482,Alternative nested blend,0.058556568451798796,0.058556568451798796
39.0,39.1356313217217,Alternative nested blend,-0.13563132172169645,0.13563132172169645
39.2,39.1190590921303,Alternative nested blend,0.08094090786970298,0.08094090786970298
38.4,38.4590323943586,Alternative nested blend,-0.05903239435860286,0.05903239435860286
38.3,38.5712261882697,Alternative nested blend,-0.2712261882697007,0.2712261882697007
39.2,39.1717219779926,Alternative nested blend,0.028278022007405923,0.028278022007405923
38.8,38.5451480818944,Alternative nested blend,0.2548519181055937,0.2548519181055937
38.6,38.6474521297465,Alternative nested blend,-0.04745212974649604,0.04745212974649604
39.0,39.0116390702753,Alternative nested blend,-0.011639070275300867,0.011639070275300867
37.9,38.1892739900757,Alternative nested blend,-0.2892739900756993,0.2892739900756993
38.1,38.1487795803888,Alternative nested blend,-0.04877958038879626,0.04877958038879626
38.5,38.4769665502928,Alternative nested blend,0.023033449707199338,0.023033449707199338
38.5,38.490748681276,Alternative nested blend,0.009251318723997315,0.009251318723997315
39.3,39.3144086796205,Alternative nested blend,-0.01440867962050163,0.01440867962050163
38.8,38.6766577012731,Alternative nested blend,0.12334229872689662,0.12334229872689662
38.4,38.4001594381841,Alternative nested blend,-0.0001594381840988035,0.0001594381840988035
38.9,38.8543621935649,Alternative nested blend,0.04563780643509574,0.04563780643509574
38.4,38.360695563695,Alternative nested blend,0.03930443630499525,0.03930443630499525
38.1,38.2509356586398,Alternative nested blend,-0.15093565863979563,0.15093565863979563
38.3,38.2757184232126,Alternative nested blend,0.024281576787394954,0.024281576787394954
38.5,38.4908277973938,Alternative nested blend,0.009172202606201552,0.009172202606201552
38.6,38.6087408762909,Alternative nested blend,-0.008740876290900701,0.008740876290900701
38.1,38.0980438019886,Alternative nested blend,0.001956198011399124,0.001956198011399124
38.7,38.6647583672182,Alternative nested blend,0.03524163278180481,0.03524163278180481
38.1,38.2215395162133,Alternative nested blend,-0.1215395162132964,0.1215395162132964
38.1,38.0805423968878,Alternative nested blend,0.019457603112201127,0.019457603112201127
39.0,38.9937096760327,Alternative nested blend,0.006290323967299116,0.006290323967299116
38.1,38.5925750220519,Alternative nested blend,-0.49257502205190207,0.49257502205190207
39.2,39.1887992082107,Alternative nested blend,0.011200791789299558,0.011200791789299558
39.4,39.432746216157,Alternative nested blend,-0.03274621615700113,0.03274621615700113
39.1,39.4319244833488,Alternative nested blend,-0.3319244833488,0.3319244833488
39.9,39.9271389976044,Alternative nested blend,-0.027138997604403414,0.027138997604403414
39.0,39.3855064768349,Alternative nested blend,-0.38550647683489814,0.38550647683489814
39.1,39.3358097205719,Alternative nested blend,-0.23580972057190053,0.23580972057190053
39.9,40.0198665447966,Alternative nested blend,-0.11986654479660075,0.11986654479660075
39.6,39.6995855547984,Alternative nested blend,-0.09958555479839504,0.09958555479839504
38.6,39.4829502199928,Alternative nested blend,-0.8829502199928001,0.8829502199928001
40.4,40.1323620722875,Alternative nested blend,0.2676379277124994,0.2676379277124994
39.4,39.2446869245253,Alternative nested blend,0.15531307547470163,0.15531307547470163
40.6,40.5643254457686,Alternative nested blend,0.03567455423139876,0.03567455423139876
40.0,39.5687491001286,Alternative nested blend,0.43125089987140086,0.43125089987140086
39.4,39.5669655404173,Alternative nested blend,-0.16696554041730138,0.16696554041730138
39.7,38.8427981226053,Alternative nested blend,0.8572018773947008,0.8572018773947008
39.4,39.6512900610914,Alternative nested blend,-0.25129006109140306,0.25129006109140306
40.0,39.434988721089,Alternative nested blend,0.5650112789110011,0.5650112789110011
38.9,39.1770442150885,Alternative nested blend,-0.27704421508850174,0.27704421508850174
39.2,39.3739024200004,Alternative nested blend,-0.17390242000039535,0.17390242000039535
39.7,39.2131468308676,Alternative nested blend,0.4868531691324023,0.4868531691324023
38.4,39.0538991774806,Alternative nested blend,-0.6538991774806036,0.6538991774806036
39.7,39.9041330704301,Alternative nested blend,-0.2041330704300961,0.2041330704300961
39.6,39.4570359854838,Alternative nested blend,0.14296401451620255,0.14296401451620255
39.2,39.2691487392288,Alternative nested blend,-0.06914873922879394,0.06914873922879394
39.2,39.2005817131142,Alternative nested blend,-0.0005817131141938603,0.0005817131141938603
39.0,39.2975387936912,Alternative nested blend,-0.29753879369120284,0.29753879369120284
38.6,38.3065407171847,Alternative nested blend,0.29345928281529865,0.29345928281529865
38.9,39.0783295962276,Alternative nested blend,-0.17832959622759859,0.17832959622759859
40.2,40.6032044905556,Alternative nested blend,-0.40320449055559493,0.40320449055559493
38.1,38.2432055404235,Alternative nested blend,-0.14320554042350153,0.14320554042350153
38.8,38.7813342834468,Alternative nested blend,0.018665716553194045,0.018665716553194045
38.5,38.476628140547,Alternative nested blend,0.023371859453000354,0.023371859453000354
38.3,38.4106480004339,Alternative nested blend,-0.11064800043390477,0.11064800043390477
38.5,38.5248654269658,Alternative nested blend,-0.024865426965803294,0.024865426965803294
39.5,39.512637347537,Alternative nested blend,-0.01263734753700163,0.01263734753700163
39.5,39.476127945729,Alternative nested blend,0.023872054271002696,0.023872054271002696
39.3,39.2060520929743,Alternative nested blend,0.09394790702569367,0.09394790702569367
39.0,38.9998585075633,Alternative nested blend,0.00014149243669692169,0.00014149243669692169
39.7,39.7615046020889,Alternative nested blend,-0.06150460208889541,0.06150460208889541
38.0,38.0476913637842,Alternative nested blend,-0.047691363784203133,0.047691363784203133
38.1,38.1413513360114,Alternative nested blend,-0.04135133601139529,0.04135133601139529
38.5,38.458742647359,Alternative nested blend,0.04125735264099717,0.04125735264099717
38.5,38.4562654206494,Alternative nested blend,0.043734579350598324,0.043734579350598324
38.0,38.0345687114876,Alternative nested blend,-0.03456871148760143,0.03456871148760143
38.9,38.8676463640788,Alternative nested blend,0.03235363592119711,0.03235363592119711
38.0,38.002007117624,Alternative nested blend,-0.002007117623996635,0.002007117623996635
38.4,38.3875104437663,Alternative nested blend,0.012489556233695964,0.012489556233695964
38.4,38.3685063046187,Alternative nested blend,0.03149369538130031,0.03149369538130031
38.5,38.548778983544,Alternative nested blend,-0.0487789835439969,0.0487789835439969
38.6,38.5893211724648,Alternative nested blend,0.010678827535201663,0.010678827535201663
38.5,38.5272394377287,Alternative nested blend,-0.027239437728702853,0.027239437728702853
38.2,38.329741823886,Alternative nested blend,-0.12974182388600042,0.12974182388600042
38.6,38.3438288513433,Alternative nested blend,0.2561711486567049,0.2561711486567049
38.6,38.628002399296,Alternative nested blend,-0.02800239929599968,0.02800239929599968
38.9,38.8296917264962,Alternative nested blend,0.07030827350379809,0.07030827350379809
39.4,39.200716929611,Alternative nested blend,0.19928307038900073,0.19928307038900073
38.6,38.6619625011619,Alternative nested blend,-0.06196250116190072,0.06196250116190072
38.1,38.2613530722489,Alternative nested blend,-0.16135307224890028,0.16135307224890028
38.7,38.2767916950149,Alternative nested blend,0.42320830498510276,0.42320830498510276
39.5,39.1282119929623,Alternative nested blend,0.37178800703770065,0.37178800703770065
38.0,38.0951701049661,Alternative nested blend,-0.09517010496610112,0.09517010496610112
38.5,38.4580454568366,Alternative nested blend,0.041954543163399194,0.041954543163399194
38.5,38.390572040791,Alternative nested blend,0.10942795920900039,0.10942795920900039
38.0,38.0755871728973,Alternative nested blend,-0.07558717289730055,0.07558717289730055
37.5,37.6416941129555,Alternative nested blend,-0.1416941129554985,0.1416941129554985
38.1,38.0540058629801,Alternative nested blend,0.04599413701990329,0.04599413701990329
38.0,38.2211291862649,Alternative nested blend,-0.2211291862649034,0.2211291862649034
39.2,39.1588492249454,Alternative nested blend,0.04115077505460363,0.04115077505460363
38.8,38.5475306056237,Alternative nested blend,0.25246939437629834,0.25246939437629834
38.9,38.8922868285997,Alternative nested blend,0.0077131714002973695,0.0077131714002973695
39.1,39.0647387561773,Alternative nested blend,0.03526124382270268,0.03526124382270268
39.1,39.0558920825689,Alternative nested blend,0.04410791743109854,0.04410791743109854
38.4,39.0056917640133,Alternative nested blend,-0.6056917640133008,0.6056917640133008
38.4,38.4104000655585,Alternative nested blend,-0.010400065558499705,0.010400065558499705
38.4,38.400313205245,Alternative nested blend,-0.00031320524499989233,0.00031320524499989233
38.2,38.3225914053712,Alternative nested blend,-0.12259140537119606,0.12259140537119606
38.5,38.6005997604656,Alternative nested blend,-0.10059976046559882,0.10059976046559882
38.5,38.4207710670187,Alternative nested blend,0.07922893298130163,0.07922893298130163
38.5,38.5279359350065,Alternative nested blend,-0.027935935006496493,0.027935935006496493
38.0,38.0428103630539,Alternative nested blend,-0.042810363053902734,0.042810363053902734
38.1,38.0973952937911,Alternative nested blend,0.002604706208899188,0.002604706208899188
38.6,38.6025009085818,Alternative nested blend,-0.0025009085818012977,0.0025009085818012977
